OBJECTID_1;FID_new;max;sum;vuosi;Id
;3891;1;817;2021;0
;3890;1;3248;2011;0
;3890;1;3900;2017;0
;3890;1;3603;2021;0
;3889;1;822;2015;0
;3889;1;911;2017;0
;3889;1;807;2021;0
;3888;1;3900;2015;0
;3888;1;4141;2017;0
;3888;1;3653;2021;0
;3887;1;1086;2015;0
;3887;1;562;2015;0
;3887;1;1093;2017;0
;3887;1;607;2017;0
;3887;1;978;2021;0
;3887;1;520;2021;0
;3886;1;1858;2013;0
;3886;1;620;2017;0
;3885;1;1095;2013;0
;3885;1;923;2017;0
;3884;1;1367;2013;0
;3884;;;2017;0
;3883;1;81;2013;0
;3883;;;2017;0
;3882;1;333;2013;0
;3882;;;2017;0
;3881;1;1943;2013;0
;3881;;;2017;0
;3880;1;3936;2013;0
;3879;1;981;2013;0
;3878;;;2013;0
;3877;1;173;2013;0
;3876;1;3455;2013;0
;3875;1;503;2013;0
;3874;1;2948;2013;0
;3873;1;3686;2013;0
;3872;1;848;2013;0
;3871;1;750;2013;0
;3870;1;529;2013;0
;3869;1;9360;2013;0
;3868;1;2421;2013;0
;3867;1;137;2013;0
;3866;1;168;2013;0
;3865;1;3431;2013;0
;3864;1;6551;2013;0
;3863;1;2031;2013;0
;3862;1;390;2013;0
;3861;1;2341;2013;0
;3860;1;14;2013;0
;3859;1;681;2013;0
;3858;1;748;2013;0
;3857;1;4250;2013;0
;3856;1;1354;2013;0
;3855;1;4958;2013;0
;3854;1;400;2013;0
;3853;1;289;2013;0
;3852;1;521;2013;0
;3851;1;558;2013;0
;3850;1;3901;2013;0
;3849;1;2466;2013;0
;3848;1;1863;2012;0
;3848;1;1969;2017;0
;3847;1;4720;2011;0
;3846;1;3189;2012;0
;3846;;;2017;0
;3845;1;2413;2012;0
;3845;;;2017;0
;3844;1;154;2012;0
;3844;;;2017;0
;3843;1;235;2012;0
;3843;;;2017;0
;3842;1;715;2012;0
;3842;;;2017;0
;3841;1;297;2012;0
;3841;;;2017;0
;3840;1;774;2012;0
;3840;;;2017;0
;3839;1;943;2012;0
;3839;;;2017;0
;3838;1;1030;2012;0
;3838;;;2017;0
;3837;1;8339;2012;0
;3837;;;2017;0
;3836;1;2479;2012;0
;3836;;;2017;0
;3835;1;1485;2011;0
;3835;1;1839;2012;0
;3835;;;2017;0
;3835;1;717;2011;0
;3835;1;823;2012;0
;3834;1;2471;2011;0
;3834;1;3092;2012;0
;3834;;;2017;0
;3833;1;174;2011;0
;3833;1;410;2012;0
;3833;;;2017;0
;3832;1;213;2011;0
;3832;1;311;2012;0
;3832;;;2017;0
;3831;1;836;2012;0
;3830;1;123;2012;0
;3829;1;10749;2012;0
;3828;1;197;2011;0
;3828;1;262;2012;0
;3827;1;406;2011;0
;3827;1;482;2012;0
;3826;1;2087;2011;0
;3826;1;2413;2012;0
;3825;1;459;2011;0
;3825;1;458;2012;0
;3824;1;224;2011;0
;3823;1;287;2012;0
;3822;1;2519;2012;0
;3821;1;1775;2012;0
;3820;1;6745;2011;0
;3819;1;162;2011;0
;3818;1;179;2011;0
;3817;1;4775;2011;0
;3816;1;1982;2011;0
;3815;1;1640;2012;0
;3814;1;1578;2011;0
;3813;1;1189;2011;0
;3812;1;1353;2011;0
;3812;1;1388;2012;0
;3811;1;4735;2011;0
;3811;1;5337;2012;0
;3810;1;1516;2011;0
;3810;1;1647;2012;0
;3809;1;280;2011;0
;3809;1;295;2012;0
;3808;1;3564;2011;0
;3808;1;3593;2012;0
;3807;1;16924;2011;0
;3807;1;16847;2012;0
;3806;1;4515;2011;0
;3805;1;8297;2011;0
;3804;1;2426;2011;0
;3803;1;33;2011;0
;3802;1;911;2011;0
;3802;;;2012;0
;3801;1;4134;2011;0
;3800;1;243;2011;0
;3799;1;2757;2011;0
;3799;1;111;2011;0
;3798;1;21182;2011;0
;3797;1;29517;2011;0
;3796;1;196;2011;0
;3795;1;638;2011;0
;3794;1;2032;2011;0
;3793;1;1410;2012;0
;3792;1;8676;2011;0
;3792;1;9579;2016;0
;3791;1;1129;2011;0
;3791;1;1342;2016;0
;3790;1;500;2011;0
;3790;1;619;2016;0
;3789;1;5030;2011;0
;3789;1;5215;2016;0
;3788;;;2011;0
;3788;1;536;2012;0
;3788;1;667;2014;0
;3787;;;2011;0
;3787;1;266;2012;0
;3787;1;379;2014;0
;3786;1;214;2011;0
;3786;1;463;2016;0
;3785;1;618;2011;0
;3785;1;956;2016;0
;3784;;;2011;0
;3784;1;1172;2012;0
;3784;1;1409;2014;0
;3783;1;550;2011;0
;3783;;;2014;0
;3783;1;804;2016;0
;3782;1;197;2011;0
;3782;;;2014;0
;3782;1;233;2016;0
;3781;1;8581;2011;0
;3781;1;9490;2014;0
;3781;1;9933;2016;0
;3780;1;450;2011;0
;3779;1;7908;2011;0
;3778;1;6480;2011;0
;3777;1;4087;2011;0
;3776;;;2014;0
;3775;1;4192;2014;0
;3774;1;2481;2014;0
;3773;1;14789;2011;0
;3772;1;2671;2014;0
;3772;1;3328;2016;0
;3771;1;5221;2014;0
;3771;1;5576;2016;0
;3770;1;3350;2014;0
;3770;1;3514;2016;0
;3769;1;1013;2014;0
;3769;1;1219;2016;0
;3768;1;561;2011;0
;3767;1;381;2014;0
;3767;1;382;2016;0
;3766;1;1251;2014;0
;3765;1;11187;2014;0
;3765;;;2020;0
;3765;;;2021;0
;3764;1;3560;2014;0
;3764;;;2021;0
;3763;1;6796;2014;0
;3763;;;2021;0
;3762;1;4580;2014;0
;3762;;;2020;0
;3761;1;1813;2014;0
;3761;;;2020;0
;3761;;;2021;0
;3760;1;8688;2014;0
;3760;;;2020;0
;3760;;;2021;0
;3759;1;2620;2014;0
;3759;;;2020;0
;3759;;;2021;0
;3758;1;14578;2014;0
;3758;;;2021;0
;3757;1;4991;2014;0
;3757;;;2021;0
;3756;1;4957;2014;0
;3756;;;2021;0
;3755;1;476;2014;0
;3755;;;2020;0
;3754;1;864;2014;0
;3754;;;2020;0
;3753;1;216;2014;0
;3753;;;2020;0
;3753;1;321;2021;0
;3752;1;7770;2014;0
;3752;1;8884;2020;0
;3751;1;773;2014;0
;3751;1;679;2021;0
;3750;1;953;2014;0
;3750;1;496;2021;0
;3749;1;847;2014;0
;3749;1;906;2021;0
;3748;1;4785;2014;0
;3748;1;3444;2021;0
;3747;1;4715;2014;0
;3747;1;3438;2021;0
;3746;1;1060;2014;0
;3746;1;1257;2021;0
;3745;1;4119;2014;0
;3745;1;4495;2020;0
;3744;1;2028;2014;0
;3744;;;2018;0
;3744;1;2155;2020;0
;3743;1;214;2014;0
;3743;;;2018;0
;3743;1;235;2020;0
;3742;1;787;2014;0
;3742;;;2018;0
;3742;1;851;2020;0
;3741;1;2330;2014;0
;3741;;;2018;0
;3741;1;2489;2020;0
;3740;1;1531;2014;0
;3740;;;2020;0
;3740;1;1762;2021;0
;3739;1;1262;2014;0
;3739;1;1408;2020;0
;3739;;;2021;0
;3738;1;6919;2014;0
;3738;;;2018;0
;3738;1;7500;2020;0
;3737;1;4800;2014;0
;3737;;;2020;0
;3737;1;5432;2021;0
;3736;1;993;2014;0
;3736;1;1081;2016;0
;3736;1;861;2018;0
;3736;1;922;2020;0
;3735;1;1081;2014;0
;3735;1;1242;2016;0
;3735;1;1088;2018;0
;3735;1;1192;2020;0
;3734;1;56;2011;0
;3733;1;4314;2011;0
;3732;;;2011;0
;3731;1;134;2011;0
;3730;1;74;2011;0
;3729;1;3174;2011;0
;3729;1;2268;2011;0
;3729;1;3376;2018;0
;3729;1;2480;2018;0
;3728;1;784;2011;0
;3727;1;704;2011;0
;3727;1;1046;2018;0
;3727;;;2021;0
;3726;1;6401;2011;0
;3726;;;2018;0
;3726;;;2021;0
;3725;1;185;2015;0
;3725;1;171;2018;0
;3725;;;2021;0
;3724;1;863;2015;0
;3724;1;804;2018;0
;3724;;;2021;0
;3723;;;2015;0
;3723;1;681;2015;0
;3723;;;2018;0
;3723;1;569;2018;0
;3723;;;2021;0
;3722;1;1283;2015;0
;3722;1;1114;2015;0
;3722;1;1087;2018;0
;3722;1;978;2018;0
;3722;;;2021;0
;3721;1;512;2011;0
;3721;1;483;2015;0
;3721;;;2017;0
;3721;1;519;2021;0
;3720;1;2647;2011;0
;3720;1;3854;2015;0
;3720;;;2017;0
;3720;1;3599;2021;0
;3719;1;1256;2015;0
;3719;1;1136;2018;0
;3718;1;6976;2015;0
;3718;;;2018;0
;3717;1;5617;2015;0
;3717;;;2018;0
;3716;1;461;2015;0
;3716;1;465;2017;0
;3716;1;436;2021;0
;3715;1;1950;2015;0
;3715;1;1953;2017;0
;3715;1;1844;2021;0
;3714;1;1579;2015;0
;3714;1;1653;2017;0
;3714;1;1618;2021;0
;3713;1;2954;2015;0
;3713;1;3116;2017;0
;3713;1;2792;2021;0
;3712;1;523;2015;0
;3712;1;492;2021;0
;3711;1;11328;2015;0
;3711;1;11108;2017;0
;3711;1;10438;2021;0
;3710;1;5523;2015;0
;3710;1;5912;2017;0
;3710;1;5889;2021;0
;3709;1;204;2015;0
;3709;1;228;2017;0
;3709;1;216;2021;0
;3708;1;5921;2015;0
;3708;1;5375;2017;0
;3708;1;4548;2021;0
;3707;1;893;2015;0
;3707;1;935;2017;0
;3707;1;804;2021;0
;3706;1;4176;2015;0
;3706;1;4459;2017;0
;3706;1;3780;2021;0
;3705;1;704;2015;0
;3704;1;5177;2015;0
;3703;1;1289;2015;0
;3702;1;699;2015;0
;3702;1;8403;2015;0
;3701;1;566;2015;0
;3701;;;2021;0
;3700;1;459;2015;0
;3700;;;2021;0
;3699;1;86;2015;0
;3699;;;2021;0
;3698;1;24;2015;0
;3698;;;2021;0
;3697;1;19;2015;0
;3697;;;2021;0
;3696;1;684;2015;0
;3696;;;2021;0
;3695;1;931;2015;0
;3694;1;334;2015;0
;3693;1;604;2015;0
;3692;1;1733;2015;0
;3691;1;1101;2015;0
;3690;1;672;2015;0
;3690;;;2021;0
;3689;1;472;2015;0
;3688;1;2638;2015;0
;3688;1;2357;2021;0
;3687;1;554;2015;0
;3687;1;553;2021;0
;3686;1;759;2015;0
;3685;1;843;2015;0
;3684;1;70;2015;0
;3684;;;2018;0
;3684;;;2020;0
;3684;1;6333;2015;0
;3683;1;829;2015;0
;3683;1;809;2021;0
;3682;1;1184;2015;0
;3682;1;1130;2021;0
;3681;1;505;2015;0
;3681;;;2018;0
;3681;;;2020;0
;3680;1;2626;2015;0
;3680;;;2017;0
;3680;;;2018;0
;3680;;;2020;0
;3680;1;2305;2021;0
;3679;1;4846;2015;0
;3679;;;2017;0
;3679;;;2018;0
;3679;;;2020;0
;3679;1;5198;2021;0
;3678;1;2802;2015;0
;3678;1;143;2015;0
;3678;;;2021;0
;3677;1;766;2015;0
;3677;1;748;2018;0
;3677;1;747;2020;0
;3677;;;2021;0
;3677;1;2071;2015;0
;3677;1;1902;2018;0
;3677;1;1862;2020;0
;3676;1;1888;2015;0
;3676;1;1742;2018;0
;3676;1;1682;2020;0
;3676;;;2021;0
;3676;1;161;2015;0
;3676;1;126;2018;0
;3676;1;139;2020;0
;3675;1;1662;2015;0
;3675;1;1574;2018;0
;3675;1;1528;2020;0
;3675;;;2021;0
;3674;1;1661;2015;0
;3674;1;1742;2017;0
;3674;1;1651;2018;0
;3674;1;1632;2020;0
;3674;;;2021;0
;3673;1;420;2015;0
;3673;1;423;2018;0
;3673;1;421;2020;0
;3673;;;2021;0
;3672;1;784;2015;0
;3672;1;760;2018;0
;3672;1;737;2020;0
;3672;;;2021;0
;3671;1;1167;2015;0
;3671;1;1119;2018;0
;3671;1;1105;2020;0
;3671;;;2021;0
;3670;1;3412;2015;0
;3670;;;2018;0
;3670;1;3015;2021;0
;3669;1;582;2013;0
;3669;1;464;2020;0
;3668;1;688;2013;0
;3668;;;2020;0
;3667;1;784;2013;0
;3667;;;2020;0
;3666;1;402;2013;0
;3666;;;2020;0
;3665;1;466;2013;0
;3665;;;2020;0
;3664;1;2699;2013;0
;3664;;;2020;0
;3663;1;168;2013;0
;3663;;;2020;0
;3662;1;2108;2013;0
;3662;;;2020;0
;3661;1;515;2013;0
;3661;;;2020;0
;3660;1;315;2013;0
;3660;;;2020;0
;3659;1;223;2013;0
;3659;;;2020;0
;3658;1;4478;2013;0
;3658;;;2020;0
;3657;1;767;2013;0
;3657;;;2020;0
;3656;1;19;2013;0
;3656;;;2020;0
;3655;1;690;2013;0
;3655;;;2020;0
;3654;1;1451;2013;0
;3654;;;2020;0
;3653;1;13301;2013;0
;3653;;;2020;0
;3652;1;423;2013;0
;3652;;;2020;0
;3651;1;4395;2013;0
;3651;;;2020;0
;3650;1;1000;2013;0
;3650;;;2020;0
;3649;1;938;2013;0
;3649;;;2020;0
;3648;1;532;2013;0
;3648;;;2020;0
;3647;1;3236;2013;0
;3647;;;2020;0
;3646;1;2782;2013;0
;3646;;;2020;0
;3645;1;2245;2013;0
;3645;;;2020;0
;3644;1;22098;2013;0
;3643;1;7242;2013;0
;3642;1;13048;2013;0
;3641;1;666;2013;0
;3640;1;11114;2013;0
;3639;1;3319;2013;0
;3638;1;3188;2013;0
;3637;1;4753;2013;0
;3636;1;223;2013;0
;3635;1;351;2013;0
;3634;1;1127;2013;0
;3633;1;586;2013;0
;3632;1;395;2013;0
;3631;1;1043;2013;0
;3631;1;1114;2018;0
;3630;1;438;2013;0
;3630;1;445;2018;0
;3629;1;3131;2013;0
;3628;1;457;2013;0
;3627;1;1355;2013;0
;3626;1;2622;2013;0
;3625;1;6300;2011;0
;3625;1;5782;2019;0
;3624;1;1151;2011;0
;3624;1;1501;2019;0
;3623;1;249;2011;0
;3623;1;419;2019;0
;3622;;;2011;0
;3622;1;15;2019;0
;3621;1;1240;2011;0
;3621;1;1312;2019;0
;3620;1;12222;2011;0
;3620;1;12631;2019;0
;3619;1;4966;2011;0
;3619;1;4865;2019;0
;3618;1;1958;2011;0
;3618;1;1939;2019;0
;3617;1;3298;2011;0
;3617;1;3465;2019;0
;3616;1;1622;2011;0
;3616;1;1926;2019;0
;3615;1;1016;2011;0
;3615;1;626;2019;0
;3614;1;8607;2011;0
;3614;1;9292;2019;0
;3613;1;613;2011;0
;3613;1;727;2019;0
;3612;1;4949;2011;0
;3612;1;5217;2019;0
;3611;1;4818;2011;0
;3611;1;5512;2019;0
;3610;1;7772;2011;0
;3610;1;7985;2019;0
;3609;1;1488;2011;0
;3609;1;1621;2019;0
;3608;1;1046;2011;0
;3608;1;987;2019;0
;3607;1;2007;2011;0
;3607;1;1513;2019;0
;3606;1;690;2011;0
;3606;1;729;2019;0
;3605;1;2418;2011;0
;3605;1;2349;2019;0
;3604;1;1041;2011;0
;3604;1;1034;2019;0
;3603;1;22992;2011;0
;3603;1;23912;2019;0
;3602;1;252;2011;0
;3602;1;245;2019;0
;3601;1;4353;2011;0
;3601;1;3783;2019;0
;3600;1;3955;2011;0
;3600;;;2012;0
;3600;1;5432;2019;0
;3599;1;7144;2011;0
;3599;1;6800;2019;0
;3598;1;1605;2011;0
;3598;1;430;2019;0
;3597;1;4606;2009;0
;3597;1;2735;2011;0
;3597;1;3887;2019;0
;3596;1;3480;2011;0
;3596;1;2681;2012;0
;3596;1;2990;2019;0
;3595;;;2009;0
;3595;;;2019;0
;3594;1;3754;2009;0
;3594;1;3017;2019;0
;3593;1;1365;2009;0
;3593;1;2449;2019;0
;3592;1;2096;2009;0
;3592;1;2762;2019;0
;3591;1;4033;2009;0
;3591;1;3783;2019;0
;3590;1;2668;2009;0
;3590;1;2378;2019;0
;3589;1;533;2009;0
;3589;1;324;2019;0
;3588;1;87;2012;0
;3588;;;2019;0
;3587;1;4395;2012;0
;3587;;;2019;0
;3586;1;4750;2012;0
;3586;;;2019;0
;3585;1;6528;2012;0
;3585;;;2019;0
;3584;1;923;2012;0
;3584;1;611;2019;0
;3584;1;2114;2012;0
;3584;1;4403;2019;0
;3583;1;918;2009;0
;3583;1;939;2019;0
;3583;;;2021;0
;3582;1;296;2009;0
;3582;1;139;2019;0
;3582;;;2021;0
;3581;1;1884;2009;0
;3581;1;2884;2019;0
;3580;1;8;2009;0
;3580;1;45;2019;0
;3579;1;2026;2012;0
;3579;;;2019;0
;3578;1;564;2012;0
;3578;;;2019;0
;3577;1;1539;2009;0
;3577;1;754;2019;0
;3577;;;2021;0
;3576;1;1378;2009;0
;3576;1;2101;2019;0
;3575;1;796;2009;0
;3575;1;813;2019;0
;3574;1;1;2009;0
;3574;1;7;2019;0
;3574;;;2021;0
;3573;1;2620;2009;0
;3573;1;3038;2019;0
;3573;;;2021;0
;3572;1;2274;2009;0
;3572;1;2030;2019;0
;3572;1;2204;2021;0
;3571;1;2980;2009;0
;3571;1;4129;2019;0
;3570;1;10337;2009;0
;3570;;;2014;0
;3570;1;5792;2019;0
;3570;1;9343;2021;0
;3569;1;83;2009;0
;3569;;;2014;0
;3569;1;5;2019;0
;3569;1;66;2021;0
;3568;1;669;2009;0
;3568;;;2014;0
;3568;1;917;2019;0
;3568;1;3379;2021;0
;3567;1;2772;2009;0
;3567;;;2014;0
;3567;1;4253;2019;0
;3567;1;5349;2021;0
;3566;1;9659;2012;0
;3566;1;10295;2019;0
;3566;1;11905;2021;0
;3566;1;9053;2014;0
;3565;1;3639;2009;0
;3565;;;2019;0
;3565;;;2021;0
;3565;1;1306;2014;0
;3565;1;2274;2014;0
;3564;1;5719;2012;0
;3564;;;2019;0
;3564;1;8490;2021;0
;3564;1;3200;2014;0
;3563;1;1928;2012;0
;3563;;;2019;0
;3563;1;1949;2021;0
;3563;1;1824;2014;0
;3562;1;3230;2009;0
;3562;1;3103;2014;0
;3562;;;2019;0
;3562;;;2021;0
;3561;1;1091;2009;0
;3561;;;2014;0
;3561;1;1313;2019;0
;3560;1;1243;2009;0
;3560;;;2014;0
;3560;1;3989;2019;0
;3559;1;1662;2012;0
;3559;1;1603;2014;0
;3559;;;2019;0
;3559;1;2072;2021;0
;3558;1;9449;2012;0
;3558;1;9750;2014;0
;3558;;;2019;0
;3558;1;9622;2021;0
;3557;1;619;2012;0
;3557;1;637;2014;0
;3557;;;2019;0
;3557;1;298;2021;0
;3556;;;2012;0
;3556;;;2014;0
;3556;;;2019;0
;3556;;;2021;0
;3555;1;4922;2009;0
;3555;1;612;2009;0
;3555;;;2014;0
;3555;1;3489;2019;0
;3555;1;687;2019;0
;3554;1;1671;2009;0
;3554;1;2932;2019;0
;3553;1;11542;2009;0
;3553;1;12876;2019;0
;3553;;;2020;0
;3553;1;11123;2014;0
;3552;1;2788;2009;0
;3552;1;3564;2019;0
;3552;;;2020;0
;3552;1;2935;2014;0
;3551;1;5965;2009;0
;3551;1;5635;2012;0
;3551;1;5105;2014;0
;3551;1;6450;2020;0
;3551;1;6693;2021;0
;3550;1;11252;2009;0
;3550;1;1391;2009;0
;3550;1;9695;2012;0
;3550;1;1895;2012;0
;3550;1;7824;2014;0
;3550;1;1568;2014;0
;3550;;;2019;0
;3550;1;12277;2020;0
;3550;1;2156;2020;0
;3550;1;13014;2021;0
;3550;1;2232;2021;0
;3549;1;8687;2009;0
;3549;1;2042;2014;0
;3549;;;2019;0
;3549;;;2020;0
;3548;1;4020;2009;0
;3548;1;3299;2014;0
;3548;1;4658;2020;0
;3548;;;2021;0
;3547;1;2947;2009;0
;3547;1;1860;2014;0
;3547;1;2380;2020;0
;3547;;;2021;0
;3546;1;5818;2009;0
;3546;1;4630;2014;0
;3546;1;16748;2020;0
;3546;;;2021;0
;3545;1;3765;2009;0
;3545;1;3346;2014;0
;3545;1;6340;2020;0
;3545;;;2021;0
;3544;;;2010;0
;3544;1;3605;2012;0
;3544;1;8917;2021;0
;3544;1;5363;2014;0
;3543;1;4621;2012;0
;3543;1;3023;2014;0
;3543;1;4195;2020;0
;3543;;;2021;0
;3542;1;1642;2012;0
;3542;1;1612;2014;0
;3542;;;2020;0
;3542;1;1715;2021;0
;3541;1;4662;2012;0
;3541;1;4216;2014;0
;3541;;;2020;0
;3541;1;368;2021;0
;3540;1;863;2012;0
;3540;1;849;2020;0
;3540;1;846;2014;0
;3539;1;448;2012;0
;3539;1;451;2020;0
;3539;1;450;2014;0
;3538;1;1351;2012;0
;3538;1;1325;2020;0
;3538;1;1313;2014;0
;3537;1;807;2012;0
;3537;1;812;2020;0
;3537;1;781;2014;0
;3536;1;714;2012;0
;3536;1;713;2020;0
;3536;1;700;2014;0
;3535;1;3154;2009;0
;3535;1;3822;2020;0
;3535;1;3018;2014;0
;3534;1;586;2010;0
;3534;1;2891;2012;0
;3534;1;5799;2021;0
;3534;1;3032;2014;0
;3533;1;580;2009;0
;3533;1;578;2014;0
;3533;;;2020;0
;3532;1;7030;2009;0
;3532;1;7313;2014;0
;3532;;;2020;0
;3531;1;2361;2009;0
;3531;1;2581;2014;0
;3531;;;2020;0
;3530;1;433;2009;0
;3530;1;539;2014;0
;3530;;;2020;0
;3529;1;2754;2009;0
;3529;1;1282;2020;0
;3529;1;1160;2014;0
;3528;1;1149;2009;0
;3528;1;987;2012;0
;3528;1;980;2014;0
;3528;1;1048;2020;0
;3527;1;10188;2009;0
;3527;1;10419;2014;0
;3527;1;12824;2020;0
;3526;1;122;2010;0
;3526;1;1183;2012;0
;3526;1;874;2014;0
;3526;1;209;2021;0
;3525;1;2637;2009;0
;3525;1;2651;2014;0
;3525;;;2020;0
;3524;1;1057;2009;0
;3524;1;1099;2014;0
;3524;;;2020;0
;3523;1;3858;2009;0
;3523;1;3763;2014;0
;3523;;;2020;0
;3522;1;2352;2012;0
;3522;1;1482;2014;0
;3522;1;1610;2020;0
;3521;;;2010;0
;3521;1;2655;2012;0
;3521;;;2020;0
;3521;1;3071;2021;0
;3521;1;2737;2014;0
;3520;1;221;2010;0
;3520;1;1718;2012;0
;3520;;;2020;0
;3520;1;1266;2021;0
;3520;1;1754;2014;0
;3519;1;558;2010;0
;3519;1;4903;2012;0
;3519;1;5086;2014;0
;3519;1;2896;2020;0
;3519;1;3280;2021;0
;3518;1;105;2010;0
;3518;1;1187;2012;0
;3518;1;1242;2014;0
;3518;1;203;2020;0
;3518;1;228;2021;0
;3517;1;172;2010;0
;3517;1;1857;2012;0
;3517;1;1850;2014;0
;3517;1;1938;2020;0
;3517;1;2025;2021;0
;3516;1;357;2012;0
;3516;1;285;2014;0
;3515;1;332;2010;0
;3515;1;2989;2012;0
;3515;1;2829;2014;0
;3515;1;3829;2020;0
;3515;1;3992;2021;0
;3514;1;437;2012;0
;3514;1;4984;2012;0
;3514;1;468;2014;0
;3514;1;6046;2014;0
;3514;;;2020;0
;3513;1;15;2010;0
;3513;;;2014;0
;3513;1;177;2021;0
;3512;;;2010;0
;3512;1;1750;2012;0
;3512;;;2017;0
;3512;1;3959;2020;0
;3512;1;1393;2014;0
;3511;1;2084;2012;0
;3511;1;248;2014;0
;3511;;;2017;0
;3511;1;2164;2020;0
;3511;1;1397;2014;0
;3510;1;1508;2012;0
;3510;1;1045;2014;0
;3510;;;2017;0
;3510;1;1482;2020;0
;3509;1;3328;2012;0
;3509;1;2576;2014;0
;3509;;;2017;0
;3509;1;3265;2020;0
;3508;1;73;2010;0
;3508;1;664;2012;0
;3508;;;2017;0
;3508;1;84;2020;0
;3508;1;583;2014;0
;3507;1;69;2010;0
;3507;1;670;2014;0
;3507;1;3149;2021;0
;3506;1;359;2012;0
;3506;;;2020;0
;3506;1;394;2014;0
;3505;1;722;2012;0
;3505;;;2020;0
;3505;1;709;2014;0
;3504;1;400;2010;0
;3504;1;3323;2014;0
;3504;1;5630;2021;0
;3503;1;9;2012;0
;3503;;;2020;0
;3503;1;43;2014;0
;3502;1;234;2012;0
;3502;;;2020;0
;3502;1;349;2014;0
;3501;1;2794;2012;0
;3501;1;746;2014;0
;3501;;;2020;0
;3501;1;3134;2014;0
;3500;1;202;2010;0
;3500;1;2043;2012;0
;3500;1;1693;2014;0
;3500;;;2017;0
;3500;1;2081;2020;0
;3499;;;2010;0
;3499;1;1084;2012;0
;3499;1;1081;2014;0
;3499;;;2017;0
;3499;1;1522;2020;0
;3499;1;1608;2021;0
;3498;1;292;2010;0
;3498;1;2539;2012;0
;3498;1;2260;2014;0
;3498;;;2017;0
;3498;1;3406;2020;0
;3498;;;2021;0
;3497;;;2010;0
;3497;1;819;2012;0
;3497;1;968;2014;0
;3497;;;2017;0
;3497;1;1958;2020;0
;3497;;;2021;0
;3496;1;3339;2012;0
;3496;1;3618;2014;0
;3496;;;2020;0
;3495;1;203;2012;0
;3495;1;213;2014;0
;3495;1;220;2020;0
;3495;1;5186;2012;0
;3495;1;5447;2014;0
;3495;1;6050;2020;0
;3494;1;148;2010;0
;3494;1;1205;2012;0
;3494;1;1483;2014;0
;3494;;;2017;0
;3494;1;798;2020;0
;3494;;;2021;0
;3493;1;361;2010;0
;3493;1;3823;2012;0
;3493;1;3950;2014;0
;3493;;;2017;0
;3493;1;2358;2020;0
;3493;;;2021;0
;3492;1;720;2012;0
;3492;1;920;2014;0
;3492;1;972;2021;0
;3491;1;186;2012;0
;3491;1;212;2014;0
;3491;1;465;2021;0
;3490;1;214;2010;0
;3490;1;2689;2012;0
;3490;;;2014;0
;3490;1;2815;2017;0
;3490;1;2905;2020;0
;3489;1;507;2010;0
;3489;1;5223;2012;0
;3489;1;4314;2014;0
;3489;;;2017;0
;3489;1;5793;2020;0
;3488;1;4741;2012;0
;3488;1;4363;2014;0
;3488;1;4337;2020;0
;3487;;;2010;0
;3487;1;5941;2012;0
;3487;;;2014;0
;3487;1;6846;2017;0
;3487;1;5866;2020;0
;3486;1;60;2010;0
;3486;1;655;2012;0
;3486;1;873;2017;0
;3486;1;914;2020;0
;3485;1;343;2010;0
;3485;1;3187;2012;0
;3485;1;4183;2017;0
;3485;1;3337;2020;0
;3484;1;727;2012;0
;3484;1;710;2014;0
;3484;1;823;2020;0
;3483;1;1667;2014;0
;3483;1;1649;2020;0
;3483;1;1897;2021;0
;3482;1;5006;2017;0
;3482;1;4766;2020;0
;3481;1;1615;2014;0
;3481;;;2020;0
;3481;1;2449;2021;0
;3480;1;4205;2017;0
;3480;1;4324;2020;0
;3479;1;3476;2017;0
;3479;1;3427;2020;0
;3478;1;2758;2017;0
;3478;1;2678;2020;0
;3477;1;2364;2017;0
;3477;1;2507;2020;0
;3476;1;1131;2017;0
;3476;1;1131;2020;0
;3475;1;7224;2017;0
;3475;1;7288;2020;0
;3474;;;2014;0
;3474;1;7541;2017;0
;3474;;;2020;0
;3473;1;3501;2017;0
;3473;;;2020;0
;3472;1;1140;2014;0
;3472;;;2020;0
;3472;;;2021;0
;3471;1;5197;2014;0
;3471;;;2020;0
;3471;;;2021;0
;3470;1;1014;2017;0
;3470;;;2020;0
;3469;1;5769;2017;0
;3469;;;2020;0
;3468;1;7641;2017;0
;3468;;;2020;0
;3467;1;3044;2017;0
;3466;1;789;2014;0
;3466;;;2017;0
;3466;1;725;2014;0
;3465;1;7352;2017;0
;3464;1;1494;2012;0
;3464;1;2746;2020;0
;3463;1;403;2012;0
;3463;1;599;2020;0
;3462;1;1140;2017;0
;3461;1;4281;2014;0
;3461;;;2017;0
;3460;1;7020;2014;0
;3460;;;2017;0
;3459;1;1464;2014;0
;3459;;;2017;0
;3458;1;8510;2012;0
;3458;1;10583;2020;0
;3457;1;2904;2014;0
;3457;;;2017;0
;3457;1;89;2014;0
;3456;1;581;2014;0
;3456;;;2017;0
;3455;1;781;2012;0
;3455;1;1566;2020;0
;3454;1;4785;2014;0
;3453;1;1560;2014;0
;3452;1;152;2012;0
;3452;1;555;2020;0
;3451;1;1318;2012;0
;3451;1;4295;2020;0
;3450;;;2012;0
;3450;1;1;2020;0
;3449;1;6235;2017;0
;3448;1;7143;2017;0
;3447;1;3432;2012;0
;3447;1;4377;2020;0
;3446;1;3078;2012;0
