ASTA_ID;pre_raster_id;vuosi;5m_sum;sum_total;canopy_percent
2697;7372;2015;703;704;99.8579545454546
2453;7373;2015;1071;1287;83.2167832167832
2456;7374;2015;680;878;77.4487471526196
2700;7375;2015;3041;3588;84.7547380156076
2696;7376;2015;254;259;98.0694980694981
2706;7377;2015;599;1408;42.5426136363636
2451;7378;2015;135;330;40.9090909090909
2702;7379;2015;3041;3588;84.7547380156076
2450;7380;2015;135;330;40.9090909090909
2705;7381;2015;3886;4392;88.4790528233151
2701;7382;2015;3041;3588;84.7547380156076
2449;7383;2015;135;330;40.9090909090909
2697;7384;2016;469;702;66.8091168091168
2457;7385;2016;502;892;56.2780269058296
2451;7386;2016;144;321;44.8598130841121
2450;7387;2016;144;321;44.8598130841121
2455;7388;2016;502;892;56.2780269058296
2454;7389;2016;502;892;56.2780269058296
2453;7390;2016;1093;1279;85.4573885848319
2448;7391;2016;2075;6037;34.3713765115123
2449;7392;2016;144;321;44.8598130841121
2452;7393;2016;144;321;44.8598130841121
2456;7394;2016;502;892;56.2780269058296
2458;7395;2010;1719;1768;97.2285067873303
2459;7396;2014;36;71;50.7042253521127
2458;7397;2014;1690;1772;95.372460496614
2459;7398;2021;19;71;26.7605633802817
2458;7399;2021;349;1764;19.7845804988662
2459;7400;2010;13;69;18.8405797101449
2460;7401;2010;4762;5898;80.7392336385215
2460;7402;2014;4995;5931;84.2185128983308
2460;7403;2019;2911;4353;66.8734206294509
2461;7404;2010;1612;1790;90.0558659217877
2461;7405;2014;1705;1806;94.4075304540421
2461;7406;2021;1441;1806;79.7895902547065
2465;7407;2010;6536;8852;73.8364211477632
2464;7408;2010;6536;8852;73.8364211477632
2463;7409;2010;6536;8852;73.8364211477632
2462;7410;2010;6536;8852;73.8364211477632
2465;7411;2014;9835;11070;88.843721770551
2464;7412;2014;9835;11070;88.843721770551
2463;7413;2014;9835;11070;88.843721770551
2462;7414;2014;9835;11070;88.843721770551
2465;7415;2021;4182;11139;37.5437651494748
2464;7416;2021;4182;11139;37.5437651494748
2463;7417;2021;4182;11139;37.5437651494748
2462;7418;2021;4182;11139;37.5437651494748
2469;7419;2010;4219;4276;98.666978484565
2466;7420;2010;77;77;100
2468;7421;2010;4219;4276;98.666978484565
2467;7422;2010;77;77;100
2469;7423;2010;;;0
2466;7424;2010;;;0
2468;7425;2010;;;0
2467;7426;2010;;;0
2469;7427;2014;4175;4269;97.7980791754509
2466;7428;2014;76;77;98.7012987012987
2468;7429;2014;4175;4269;97.7980791754509
2467;7430;2014;76;77;98.7012987012987
2469;7431;2021;3047;4270;71.3583138173302
2466;7432;2021;76;76;100
2468;7433;2021;3047;4270;71.3583138173302
2467;7434;2021;76;76;100
2471;7435;2010;2273;2490;91.285140562249
2470;7436;2010;1558;1598;97.4968710888611
2471;7437;2014;2304;2540;90.7086614173228
2470;7438;2014;1541;1600;96.3125
2471;7439;2021;1740;2549;68.262063554335
2470;7440;2021;1293;1609;80.3604723430702
2471;7441;2010;;;0
2472;7442;2010;5214;5553;93.8951917882226
2472;7443;2014;5030;5564;90.4025880661395
2472;7444;2021;3234;5572;58.0402010050251
2473;7445;2010;931;1226;75.9380097879282
2473;7446;2016;1256;1263;99.4457640538401
2474;7447;2010;3851;6616;58.2073760580411
2474;7448;2014;4500;6571;68.4827271343783
2474;7449;2016;5489;6615;82.9780801209373
2474;7450;2021;;;0
2475;7451;2010;2902;3415;84.9780380673499
2475;7452;2014;2989;3462;86.3373772385904
2475;7453;2016;1584;3405;46.5198237885463
2475;7454;2021;1651;3503;47.1310305452469
2479;7455;2010;1807;2203;82.0245120290513
2478;7456;2010;1038;1309;79.2971734148205
2477;7457;2010;519;1152;45.0520833333333
2476;7458;2010;447;885;50.5084745762712
2477;7459;2016;696;1199;58.0483736447039
2476;7460;2016;640;1001;63.9360639360639
2479;7461;2016;2012;2225;90.4269662921348
2478;7462;2016;135;1228;10.9934853420195
2507;7463;2010;564;792;71.2121212121212
2498;7464;2010;2110;2627;80.3197563760944
2506;7465;2010;564;792;71.2121212121212
2486;7466;2010;24;24;100
2499;7467;2010;4999;6617;75.5478313435091
2484;7468;2010;68;69;98.5507246376812
2503;7469;2010;86;86;100
2487;7470;2010;24;24;100
2481;7471;2010;3205;3686;86.950623982637
2505;7472;2010;;5;0
2488;7473;2010;65;67;97.0149253731343
2500;7474;2010;4999;6617;75.5478313435091
2482;7475;2010;1020;1022;99.8043052837573
2485;7476;2010;68;69;98.5507246376812
2501;7477;2010;4999;6617;75.5478313435091
2480;7478;2010;3205;3686;86.950623982637
2502;7479;2010;7144;8576;83.3022388059701
2504;7480;2010;86;86;100
2483;7481;2010;1020;1022;99.8043052837573
2507;7482;2016;45;728;6.18131868131868
2506;7483;2016;45;728;6.18131868131868
2486;7484;2016;24;24;100
2499;7485;2016;5607;6735;83.2516703786192
2484;7486;2016;69;69;100
2503;7487;2016;79;86;91.8604651162791
2487;7488;2016;24;24;100
2481;7489;2016;3607;3753;96.1097788435918
2505;7490;2016;;5;0
2488;7491;2016;69;69;100
2500;7492;2016;5607;6735;83.2516703786192
2482;7493;2016;1020;1025;99.5121951219512
2485;7494;2016;69;69;100
2501;7495;2016;5607;6735;83.2516703786192
2480;7496;2016;3607;3753;96.1097788435918
2502;7497;2016;8221;8669;94.8321605721537
2504;7498;2016;79;86;91.8604651162791
2483;7499;2016;1020;1025;99.5121951219512
2489;7500;2010;8810;11323;77.8062350967058
2489;7501;2016;6003;11100;54.0810810810811
2492;7502;2010;436;470;92.7659574468085
2490;7503;2010;4471;5209;85.832213476675
2491;7504;2010;3323;3481;95.4610744039069
2492;7505;2016;;400;0
2490;7506;2016;1101;4745;23.2033719704953
2491;7507;2016;3336;3468;96.1937716262976
2492;7508;2019;;243;0
2490;7509;2019;1048;3698;28.3396430502975
2491;7510;2019;369;1636;22.5550122249389
2492;7511;2021;;;0
2490;7512;2021;;;0
2491;7513;2021;;;0
2493;7514;2010;7725;8926;86.5449249383823
2493;7515;2012;8215;9035;90.9241837299391
2493;7516;2016;8071;8916;90.5226558995065
2494;7517;2010;289;316;91.4556962025317
2494;7518;2012;320;329;97.2644376899696
2494;7519;2016;323;329;98.1762917933131
2495;7520;2010;1196;1381;86.6039102099928
2495;7521;2016;1133;1330;85.187969924812
2495;7522;2021;;;0
2497;7523;2010;1368;1582;86.472819216182
2496;7524;2010;451;463;97.4082073434125
2497;7525;2012;1455;1588;91.624685138539
2496;7526;2012;460;465;98.9247311827957
2497;7527;2016;341;1509;22.59774685222
2496;7528;2016;434;462;93.9393939393939
2498;7529;2016;2412;2622;91.9908466819222
2508;7530;2010;7043;7271;96.8642552606244
2508;7531;2012;;;0
2508;7532;2015;831;3861;21.5229215229215
2508;7533;2016;1397;6711;20.8165698107585
2509;7534;2012;;52;0
2512;7535;2012;3478;3819;91.0709609845509
2511;7536;2012;89;105;84.7619047619048
2510;7537;2012;3117;3475;89.6978417266187
2512;7538;2010;97;230;42.1739130434783
2518;7539;2010;1675;1837;91.1812738160044
2516;7540;2010;2331;2595;89.8265895953757
2517;7541;2010;2731;2921;93.4953782951044
2518;7542;2014;1705;1839;92.7134312126156
2516;7543;2014;2486;2594;95.8365458750964
2517;7544;2014;2729;2926;93.2672590567327
2518;7545;2019;792;1422;55.6962025316456
2516;7546;2019;1120;2057;54.4482255712202
2517;7547;2019;550;2038;26.9872423945044
2519;7548;2012;1546;1781;86.8051656372824
2519;7549;2014;1527;1782;85.6902356902357
2519;7550;2019;755;1614;46.7781908302354
2520;7551;2012;677;792;85.479797979798
2520;7552;2014;701;801;87.5156054931336
2520;7553;2019;405;770;52.5974025974026
2521;7554;2010;2653;2955;89.7800338409475
2521;7555;2014;1694;2956;57.3071718538566
2521;7556;2019;1837;2533;72.5227003553099
2522;7557;2012;3143;3559;88.311323405451
2522;7558;2014;3215;3555;90.436005625879
2522;7559;2019;854;2802;30.4782298358316
2527;7560;2011;2324;2578;90.1474010861133
2523;7561;2011;1052;1148;91.6376306620209
2525;7562;2011;2328;2464;94.4805194805195
2526;7563;2011;2324;2578;90.1474010861133
2524;7564;2011;2328;2464;94.4805194805195
2527;7565;2014;2452;2572;95.3343701399689
2523;7566;2014;1141;1152;99.0451388888889
2525;7567;2014;2398;2460;97.479674796748
2526;7568;2014;2452;2572;95.3343701399689
2524;7569;2014;2398;2460;97.479674796748
2527;7570;2018;;;0
2523;7571;2018;;;0
2525;7572;2018;;;0
2526;7573;2018;;;0
2524;7574;2018;;;0
2527;7575;2019;195;2340;8.33333333333333
2523;7576;2019;131;1055;12.4170616113744
2525;7577;2019;143;2210;6.47058823529412
2526;7578;2019;195;2340;8.33333333333333
2524;7579;2019;143;2210;6.47058823529412
2528;7580;2012;2222;2480;89.5967741935484
2528;7581;2014;2274;2515;90.4174950298211
2528;7582;2017;571;2494;22.8949478748998
2533;7583;2012;885;1138;77.768014059754
2529;7584;2012;1433;1771;80.9147374364766
2531;7585;2012;1993;2524;78.9619651347068
2530;7586;2012;1993;2524;78.9619651347068
2532;7587;2012;885;1138;77.768014059754
2533;7588;2014;880;1141;77.125328659071
2529;7589;2014;1421;1917;74.1262389149713
2531;7590;2014;1919;2587;74.1785852338616
2530;7591;2014;1919;2587;74.1785852338616
2532;7592;2014;880;1141;77.125328659071
2533;7593;2017;;1153;0
2529;7594;2017;456;1951;23.3726294208098
2531;7595;2017;845;2626;32.1782178217822
2530;7596;2017;845;2626;32.1782178217822
2532;7597;2017;;1153;0
2533;7598;2018;;;0
2529;7599;2018;;;0
2531;7600;2018;;;0
2530;7601;2018;;;0
2532;7602;2018;;;0
2537;7603;2011;866;1438;60.2225312934631
2537;7604;2013;1160;1478;78.4844384303112
2537;7606;2019;328;1515;21.6501650165016
2537;7607;2019;305;1452;21.0055096418733
2538;7608;2011;664;1127;58.9174800354925
2538;7609;2015;900;1253;71.8276137270551
2538;7610;2019;501;1243;40.3057119871279
2538;7611;2019;484;1224;39.5424836601307
2540;7612;2010;5398;5691;94.8515199437709
2539;7613;2010;3212;3284;97.8075517661389
2540;7614;2011;4992;5693;87.686632706833
2539;7615;2011;2698;3251;82.9898492771455
2540;7616;2015;5471;5707;95.8647275275977
2539;7617;2015;3230;3282;98.4156002437538
2540;7618;2019;2160;5590;38.6404293381038
2539;7619;2019;492;3166;15.5401137081491
2540;7620;2019;2095;5480;38.2299270072993
2539;7621;2019;468;3188;14.6800501882058
2541;7622;2011;2110;2498;84.4675740592474
2541;7623;2013;2148;2515;85.4075546719682
2541;7625;2019;1542;2554;60.3758809710258
2541;7626;2019;1485;2466;60.2189781021898
2566;7627;2008;2664;3154;84.4641724793912
2559;7628;2008;2664;3154;84.4641724793912
2555;7629;2008;463;523;88.527724665392
2548;7630;2008;416;472;88.135593220339
2550;7631;2008;2979;3578;83.2588038010062
2558;7632;2008;463;523;88.527724665392
2557;7633;2008;463;523;88.527724665392
2562;7634;2008;2664;3154;84.4641724793912
2545;7635;2008;612;673;90.9361069836553
2563;7636;2008;2664;3154;84.4641724793912
2546;7637;2008;612;673;90.9361069836553
2549;7638;2008;2979;3578;83.2588038010062
2554;7639;2008;463;523;88.527724665392
2561;7640;2008;2664;3154;84.4641724793912
2551;7641;2008;463;523;88.527724665392
2547;7642;2008;416;472;88.135593220339
2543;7643;2008;787;864;91.087962962963
2565;7644;2008;2664;3154;84.4641724793912
2542;7645;2008;622;832;74.7596153846154
2552;7646;2008;463;523;88.527724665392
2553;7647;2008;463;523;88.527724665392
2556;7648;2008;463;523;88.527724665392
2544;7649;2008;787;864;91.087962962963
2560;7650;2008;2664;3154;84.4641724793912
2564;7651;2008;2664;3154;84.4641724793912
2566;7652;2011;;;0
2559;7653;2011;;;0
2555;7654;2011;;;0
2548;7655;2011;;;0
2550;7656;2011;;;0
2558;7657;2011;;;0
2557;7658;2011;;;0
2562;7659;2011;;;0
2545;7660;2011;;;0
2563;7661;2011;;;0
2546;7662;2011;;;0
2549;7663;2011;;;0
2554;7664;2011;;;0
2561;7665;2011;;;0
2551;7666;2011;;;0
2547;7667;2011;;;0
2543;7668;2011;;;0
2565;7669;2011;;;0
2542;7670;2011;;;0
2552;7671;2011;;;0
2553;7672;2011;;;0
2556;7673;2011;;;0
2544;7674;2011;;;0
2560;7675;2011;;;0
2564;7676;2011;;;0
2566;7677;2013;2686;3158;85.0538315389487
2559;7678;2013;2686;3158;85.0538315389487
2555;7679;2013;489;553;88.4267631103074
2548;7680;2013;369;472;78.1779661016949
2550;7681;2013;3102;3598;86.2145636464703
2558;7682;2013;489;553;88.4267631103074
2557;7683;2013;489;553;88.4267631103074
2562;7684;2013;2686;3158;85.0538315389487
2545;7685;2013;610;672;90.7738095238095
2563;7686;2013;2686;3158;85.0538315389487
2546;7687;2013;610;672;90.7738095238095
2549;7688;2013;3102;3598;86.2145636464703
2554;7689;2013;489;553;88.4267631103074
2561;7690;2013;2686;3158;85.0538315389487
2551;7691;2013;489;553;88.4267631103074
2547;7692;2013;369;472;78.1779661016949
2543;7693;2013;779;844;92.2985781990521
2565;7694;2013;2686;3158;85.0538315389487
2542;7695;2013;501;861;58.1881533101045
2552;7696;2013;489;553;88.4267631103074
2553;7697;2013;489;553;88.4267631103074
2556;7698;2013;489;553;88.4267631103074
2544;7699;2013;779;844;92.2985781990521
2560;7700;2013;2686;3158;85.0538315389487
2564;7701;2013;2686;3158;85.0538315389487
2566;7727;2019;547;3213;17.0245876128229
2559;7728;2019;547;3213;17.0245876128229
2555;7729;2019;42;566;7.42049469964664
2548;7730;2019;152;473;32.1353065539112
2550;7731;2019;1800;3611;49.8476876211576
2558;7732;2019;42;566;7.42049469964664
2557;7733;2019;42;566;7.42049469964664
2562;7734;2019;547;3213;17.0245876128229
2545;7735;2019;568;672;84.5238095238095
2563;7736;2019;547;3213;17.0245876128229
2546;7737;2019;568;672;84.5238095238095
2549;7738;2019;1800;3611;49.8476876211576
2554;7739;2019;42;566;7.42049469964664
2561;7740;2019;547;3213;17.0245876128229
2551;7741;2019;42;566;7.42049469964664
2547;7742;2019;152;473;32.1353065539112
2543;7743;2019;817;863;94.6697566628042
2565;7744;2019;547;3213;17.0245876128229
2542;7745;2019;135;851;15.8636897767333
2552;7746;2019;42;566;7.42049469964664
2553;7747;2019;42;566;7.42049469964664
2556;7748;2019;42;566;7.42049469964664
2544;7749;2019;817;863;94.6697566628042
2560;7750;2019;547;3213;17.0245876128229
2564;7751;2019;547;3213;17.0245876128229
2566;7752;2019;515;2212;23.2820976491863
2559;7753;2019;515;2212;23.2820976491863
2555;7754;2019;38;502;7.56972111553785
2548;7755;2019;148;470;31.4893617021277
2550;7756;2019;1741;3559;48.9182354593987
2558;7757;2019;38;502;7.56972111553785
2557;7758;2019;38;502;7.56972111553785
2562;7759;2019;515;2212;23.2820976491863
2545;7760;2019;566;669;84.6038863976084
2563;7761;2019;515;2212;23.2820976491863
2546;7762;2019;566;669;84.6038863976084
2549;7763;2019;1741;3559;48.9182354593987
2554;7764;2019;38;502;7.56972111553785
2561;7765;2019;515;2212;23.2820976491863
2551;7766;2019;38;502;7.56972111553785
2547;7767;2019;148;470;31.4893617021277
2543;7768;2019;802;839;95.5899880810489
2565;7769;2019;515;2212;23.2820976491863
2542;7770;2019;125;855;14.6198830409357
2552;7771;2019;38;502;7.56972111553785
2553;7772;2019;38;502;7.56972111553785
2556;7773;2019;38;502;7.56972111553785
2544;7774;2019;802;839;95.5899880810489
2560;7775;2019;515;2212;23.2820976491863
2564;7776;2019;515;2212;23.2820976491863
2567;7777;2011;5048;6232;81.0012836970475
2567;7778;2013;5287;6204;85.2192134107028
2567;7780;2019;5839;6295;92.7561556791104
2567;7781;2019;5786;6276;92.1924792861695
2570;7782;2008;2061;2887;71.388985105646
2569;7783;2008;3335;3666;90.9710856519367
2568;7784;2008;1683;1897;88.7190300474433
2570;7785;2015;;;0
2569;7786;2015;;;0
2568;7787;2015;;;0
2570;7788;2019;1990;2982;66.7337357478203
2569;7789;2019;2893;3912;73.9519427402863
2568;7790;2019;1474;1888;78.0720338983051
2570;7791;2019;1927;2952;65.2777777777778
2569;7792;2019;2847;3668;77.6172300981461
2568;7793;2019;1458;1885;77.3474801061008
2571;7794;2011;1723;2009;85.7640617222499
2571;7795;2013;1762;1968;89.5325203252033
2571;7797;2019;400;1981;20.1918223119637
2571;7798;2019;393;1944;20.2160493827161
2572;7799;2011;18332;19264;95.1619601328904
2572;7800;2013;18968;19498;97.2817724894861
2572;7801;2019;12260;19314;63.4772703738221
2572;7802;2019;12110;19059;63.5395351277612
2579;7803;2008;1801;1842;97.7741585233442
2573;7804;2008;956;1105;86.5158371040724
2579;7805;2013;;;0
2573;7806;2013;;;0
2579;7809;2019;1823;1850;98.5405405405405
2573;7810;2019;785;1125;69.7777777777778
2579;7811;2019;1825;1849;98.7020010816658
2573;7812;2019;779;1057;73.6991485335856
2591;7813;2008;3332;3615;92.1715076071923
2589;7814;2008;253;360;70.2777777777778
2588;7815;2008;253;360;70.2777777777778
2574;7816;2008;4319;4775;90.4502617801047
2576;7817;2008;4604;5613;82.0238731516123
2590;7818;2008;3332;3615;92.1715076071923
2577;7819;2008;3605;4278;84.2683496961197
2578;7820;2008;3605;4278;84.2683496961197
2575;7821;2008;4604;5613;82.0238731516123
2591;7822;2013;;;0
2589;7823;2013;;;0
2588;7824;2013;;;0
2574;7825;2013;;;0
2576;7826;2013;;;0
2590;7827;2013;;;0
2577;7828;2013;;;0
2578;7829;2013;;;0
2575;7830;2013;;;0
2591;7840;2019;945;3581;26.3892767383412
2589;7841;2019;;368;0
2588;7842;2019;;368;0
2574;7843;2019;73;4621;1.57974464401645
2576;7844;2019;687;5555;12.3672367236724
2590;7845;2019;945;3581;26.3892767383412
2577;7846;2019;387;4225;9.15976331360947
2578;7847;2019;387;4225;9.15976331360947
2575;7848;2019;687;5555;12.3672367236724
2591;7849;2019;933;3532;26.4156285390713
2574;7852;2019;66;4526;1.45824127264693
2576;7853;2019;649;5537;11.7211486364457
2590;7854;2019;933;3532;26.4156285390713
2577;7855;2019;364;4215;8.63582443653618
2578;7856;2019;364;4215;8.63582443653618
2575;7857;2019;649;5537;11.7211486364457
2580;7858;2008;930;1333;69.7674418604651
2580;7859;2012;;;0
2580;7860;2015;1161;1336;86.9011976047904
2580;7861;2019;;;0
2580;7862;2021;;;0
2585;7863;2008;17;17;100
2582;7864;2008;5044;5998;84.0946982327442
2581;7865;2008;5044;5998;84.0946982327442
2583;7866;2008;1189;1303;91.2509593246354
2584;7867;2008;1189;1303;91.2509593246354
2585;7868;2012;16;16;100
2582;7869;2012;;;0
2581;7870;2012;;;0
2583;7871;2012;;;0
2584;7872;2012;;;0
2585;7873;2017;;;0
2582;7874;2017;;;0
2581;7875;2017;;;0
2583;7876;2017;;;0
2584;7877;2017;;;0
2585;7878;2019;17;17;100
2582;7879;2019;5019;6312;79.5152091254753
2581;7880;2019;5019;6312;79.5152091254753
2583;7881;2019;482;1303;36.991557943208
2584;7882;2019;482;1303;36.991557943208
2582;7884;2019;4972;6230;79.8073836276083
2581;7885;2019;4972;6230;79.8073836276083
2583;7886;2019;505;1319;38.2865807429871
2584;7887;2019;505;1319;38.2865807429871
2587;7888;2008;3284;3407;96.389785735251
2586;7889;2008;834;985;84.6700507614213
2587;7890;2019;1347;3385;39.7932053175775
2586;7891;2019;698;1027;67.9649464459591
2587;7892;2019;1321;3249;40.6586642043706
2586;7893;2019;687;1008;68.1547619047619
2592;7894;2011;503;503;100
2592;7895;2013;489;502;97.410358565737
2592;7897;2017;413;503;82.1073558648111
2592;7898;2019;424;500;84.8
2592;7899;2019;398;487;81.7248459958932
2592;7900;2019;431;502;85.8565737051793
2594;7901;2011;2322;2651;87.5895888344021
2593;7902;2011;7256;8525;85.1143695014663
2594;7903;2013;2407;2643;91.0707529322739
2593;7904;2013;8026;8514;94.2682640357059
2594;7907;2017;280;2666;10.5026256564141
2593;7908;2017;986;8535;11.5524311657879
2594;7909;2019;279;2432;11.4720394736842
2593;7910;2019;890;7802;11.4073314534735
2594;7911;2019;;;0
2593;7912;2019;;;0
2620;7913;2008;977;1953;50.0256016385049
2595;7914;2008;;;0
2598;7915;2008;16085;20508;78.4328067095768
2597;7916;2008;16085;20508;78.4328067095768
2596;7917;2008;;;0
2620;7918;2012;1179;1801;65.4636313159356
2595;7919;2012;;;0
2598;7920;2012;16340;19833;82.3879392930974
2597;7921;2012;16340;19833;82.3879392930974
2596;7922;2012;;;0
2598;7923;2014;537;19649;2.73296350959336
2595;7924;2014;;;0
2597;7925;2014;537;19649;2.73296350959336
2596;7926;2014;;;0
2620;7927;2015;;;0
2595;7928;2015;;;0
2598;7929;2015;;;0
2597;7930;2015;;;0
2596;7931;2015;;;0
2620;7932;2021;339;2009;16.8740666998507
2595;7933;2021;;;0
2598;7934;2021;2618;20654;12.6755107969401
2597;7935;2021;2618;20654;12.6755107969401
2596;7936;2021;;;0
2599;7937;2008;1507;1818;82.8932893289329
2599;7938;2012;1520;1762;86.2656072644722
2599;7939;2015;;;0
2599;7940;2019;;;0
2599;7941;2021;;;0
2609;7942;2012;142;171;83.0409356725146
2601;7943;2012;971;1113;87.2416891284816
2604;7944;2012;971;1113;87.2416891284816
2605;7945;2012;971;1113;87.2416891284816
2607;7946;2012;142;171;83.0409356725146
2608;7947;2012;142;171;83.0409356725146
2603;7948;2012;971;1113;87.2416891284816
2606;7949;2012;508;824;61.6504854368932
2602;7950;2012;971;1113;87.2416891284816
2600;7951;2012;971;1113;87.2416891284816
2606;7952;2014;81;82;98.780487804878
2605;7953;2014;621;702;88.4615384615385
2602;7954;2014;621;702;88.4615384615385
2600;7955;2014;621;702;88.4615384615385
2604;7956;2014;621;702;88.4615384615385
2603;7957;2014;621;702;88.4615384615385
2601;7958;2014;621;702;88.4615384615385
2610;7959;2008;3476;3789;91.7392451834257
2610;7960;2012;3620;3856;93.8796680497925
2610;7961;2017;;;0
2610;7962;2019;;;0
2618;7964;2012;4;4;100
2614;7965;2012;2805;3234;86.734693877551
2615;7966;2012;2805;3234;86.734693877551
2611;7967;2012;2127;2247;94.6595460614152
2616;7968;2012;2805;3234;86.734693877551
2613;7969;2012;1692;1927;87.8048780487805
2612;7970;2012;1692;1927;87.8048780487805
2617;7971;2012;4;4;100
2618;7972;2014;4;4;100
2614;7973;2014;462;3312;13.9492753623188
2615;7974;2014;462;3312;13.9492753623188
2611;7975;2014;2081;2255;92.2838137472284
2616;7976;2014;462;3312;13.9492753623188
2613;7977;2014;119;1894;6.28299894403379
2612;7978;2014;119;1894;6.28299894403379
2617;7979;2014;4;4;100
2618;7980;2017;4;4;100
2614;7981;2017;800;3385;23.6336779911374
2615;7982;2017;800;3385;23.6336779911374
2611;7983;2017;1130;2236;50.5366726296959
2616;7984;2017;800;3385;23.6336779911374
2613;7985;2017;164;1952;8.40163934426229
2612;7986;2017;164;1952;8.40163934426229
2617;7987;2017;4;4;100
2619;7988;2008;2146;5499;39.0252773231497
2619;7989;2015;578;5626;10.273729114824
2619;7990;2021;1883;5698;33.046683046683
2621;7991;2011;542;2258;24.0035429583702
2621;7992;2018;1662;2359;70.4535820262823
2621;7993;2019;1896;2368;80.0675675675676
2622;7994;2011;2323;2862;81.1670160726765
2622;7995;2014;2351;3276;71.7643467643468
2622;7996;2018;;;0
2622;7997;2019;484;3065;15.7911908646003
2624;7998;2008;4648;6303;73.7426622243376
2623;7999;2008;3898;4465;87.3012318029115
2623;8000;2012;;;0
2624;8001;2015;2300;5862;39.2357557147731
2623;8002;2015;570;4277;13.3270984334814
2624;8003;2021;2350;6267;37.4980054252433
2623;8004;2021;520;4555;11.4160263446762
2625;8005;2008;3419;3995;85.5819774718398
2625;8006;2010;3648;4003;91.1316512615538
2625;8007;2015;3696;4009;92.192566724869
2625;8008;2019;;;0
2627;8010;2008;3522;3656;96.3347921225383
2626;8011;2008;3521;4122;85.4196991751577
2627;8012;2010;3573;3657;97.7030352748154
2626;8013;2010;3709;4192;88.4780534351145
2627;8014;2015;1143;3602;31.7323709050527
2626;8015;2015;271;4130;6.56174334140436
2627;8016;2019;888;3628;24.4762954796031
2626;8017;2019;303;4155;7.29241877256318
2627;8018;2019;857;3520;24.3465909090909
2626;8019;2019;279;3964;7.03834510595358
2632;8020;2011;2043;2655;76.9491525423729
2629;8021;2011;2101;2304;91.1892361111111
2628;8022;2011;2101;2304;91.1892361111111
2630;8023;2011;1444;1444;100
2631;8024;2011;2043;2655;76.9491525423729
2632;8025;2015;;;0
2629;8026;2015;;;0
2628;8027;2015;;;0
2630;8028;2015;;;0
2631;8029;2015;;;0
2632;8030;2019;1645;2621;62.7623044639451
2629;8031;2019;963;2285;42.144420131291
2628;8032;2019;963;2285;42.144420131291
2630;8033;2019;117;1413;8.28025477707006
2631;8034;2019;1645;2621;62.7623044639451
2632;8035;2019;1604;2515;63.7773359840954
2629;8036;2019;937;2187;42.8440786465478
2628;8037;2019;937;2187;42.8440786465478
2630;8038;2019;117;1338;8.74439461883408
2631;8039;2019;1604;2515;63.7773359840954
2659;8040;2011;78;104;75
2640;8041;2011;1453;2327;62.440911044263
2639;8042;2011;1453;2327;62.440911044263
2637;8043;2011;1453;2327;62.440911044263
2651;8044;2011;5048;5899;85.5738260722156
2645;8045;2011;5048;5899;85.5738260722156
2633;8046;2011;4080;4844;84.2279108175062
2648;8047;2011;5048;5899;85.5738260722156
2641;8048;2011;1453;2327;62.440911044263
2646;8049;2011;5048;5899;85.5738260722156
2635;8050;2011;1453;2327;62.440911044263
2650;8051;2011;5048;5899;85.5738260722156
2653;8052;2011;5048;5899;85.5738260722156
2644;8053;2011;5048;5899;85.5738260722156
2638;8054;2011;1453;2327;62.440911044263
2643;8055;2011;1453;2327;62.440911044263
2654;8056;2011;9017;10624;84.8738704819277
2649;8057;2011;5048;5899;85.5738260722156
2634;8058;2011;1453;2327;62.440911044263
2658;8059;2011;9017;10624;84.8738704819277
2655;8060;2011;9017;10624;84.8738704819277
2636;8061;2011;1453;2327;62.440911044263
2647;8062;2011;5048;5899;85.5738260722156
2652;8063;2011;5048;5899;85.5738260722156
2656;8064;2011;9017;10624;84.8738704819277
2657;8065;2011;9017;10624;84.8738704819277
2642;8066;2011;1453;2327;62.440911044263
2659;8067;2015;;;0
2640;8068;2015;1523;2401;63.4319033735943
2639;8069;2015;1523;2401;63.4319033735943
2637;8070;2015;1523;2401;63.4319033735943
2651;8071;2015;5403;6348;85.1134215500945
2645;8072;2015;5403;6348;85.1134215500945
2633;8073;2015;;;0
2648;8074;2015;5403;6348;85.1134215500945
2641;8075;2015;1523;2401;63.4319033735943
2646;8076;2015;5403;6348;85.1134215500945
2635;8077;2015;1523;2401;63.4319033735943
2650;8078;2015;5403;6348;85.1134215500945
2653;8079;2015;5403;6348;85.1134215500945
2644;8080;2015;5403;6348;85.1134215500945
2638;8081;2015;1523;2401;63.4319033735943
2643;8082;2015;1523;2401;63.4319033735943
2654;8083;2015;7161;8295;86.3291139240506
2649;8084;2015;5403;6348;85.1134215500945
2634;8085;2015;1523;2401;63.4319033735943
2658;8086;2015;7161;8295;86.3291139240506
2655;8087;2015;7161;8295;86.3291139240506
2636;8088;2015;1523;2401;63.4319033735943
2647;8089;2015;5403;6348;85.1134215500945
2652;8090;2015;5403;6348;85.1134215500945
2656;8091;2015;7161;8295;86.3291139240506
2657;8092;2015;7161;8295;86.3291139240506
2642;8093;2015;1523;2401;63.4319033735943
2659;8094;2019;94;116;81.0344827586207
2640;8095;2019;720;2372;30.35413153457
2639;8096;2019;720;2372;30.35413153457
2637;8097;2019;720;2372;30.35413153457
2651;8098;2019;5259;6628;79.3452021726011
2645;8099;2019;5259;6628;79.3452021726011
2633;8100;2019;1469;4935;29.7669706180344
2648;8101;2019;5259;6628;79.3452021726011
