OBJECTID_1;FID_new;max;sum;vuosi
576070;222;1;837;2011
576070;222;1;607;2020
575074;221;1;640;2011
575074;221;1;303;2019
575074;221;;;2020
573184;220;1;157;2011
573184;220;1;605;2020
573105;219;1;280;2011
573105;219;1;1170;2020
572311;218;1;904;2011
572311;218;1;1657;2020
572222;217;1;488;2011
572222;217;1;976;2020
572188;216;1;140;2011
572188;216;1;399;2020
572184;215;1;55;2011
572184;215;1;136;2020
572022;214;1;305;2011
572022;214;1;81;2020
572020;213;1;354;2011
572020;213;1;35;2020
572018;212;1;1325;2011
572018;212;1;1484;2020
572016;211;1;1714;2011
572016;211;1;3062;2020
568702;210;1;956;2011
568702;210;1;2030;2020
558848;209;1;99;2011
558848;209;1;52;2019
558842;208;1;674;2011
558842;208;1;2525;2019
558260;207;1;886;2011
558260;207;1;3532;2019
558258;206;1;1263;2011
558258;206;1;4988;2019
554608;205;1;544;2011
554608;205;1;1035;2019
554608;205;;;2020
554608;205;1;1047;2021
538127;204;1;2965;2011
538127;204;1;3450;2016
538127;204;1;3076;2020
537475;203;1;196;2011
537475;203;1;195;2016
537475;203;1;178;2020
536397;202;1;77;2011
536397;202;1;87;2016
536397;202;1;87;2020
536396;201;1;92;2011
536396;201;1;103;2016
536396;201;1;50;2020
536395;200;1;2466;2011
536395;200;1;3490;2016
536395;200;1;2432;2020
534284;199;1;3761;2011
534284;199;1;2725;2016
534284;199;1;2974;2020
443206;198;1;1106;2009
443206;198;1;951;2017
443203;197;1;708;2009
443203;197;1;140;2017
443202;196;1;629;2009
443202;196;1;575;2017
443199;195;1;78;2009
443199;195;1;79;2017
441473;194;1;3093;2009
441473;194;;;2015
441473;194;1;1066;2016
436878;193;1;6788;2009
436878;193;1;1836;2016
436878;193;;;2019
436857;192;1;2501;2009
436857;192;1;392;2016
436857;192;;;2019
436802;191;1;2245;2010
436802;191;1;2410;2016
436802;191;1;2317;2019
419933;190;1;2411;2009
419933;190;1;2944;2016
417712;189;1;2275;2012
417712;189;1;2472;2013
417712;189;1;652;2021
417605;188;1;3609;2012
417605;188;1;3814;2013
417605;188;1;4389;2021
417597;187;1;3238;2012
417597;187;1;4300;2013
417597;187;1;5133;2021
417489;186;1;453;2012
417489;186;1;444;2013
417489;186;1;59;2021
415792;185;1;4422;2012
415792;185;1;4552;2013
415792;185;;;2015
415792;185;1;1934;2021
415682;184;1;2265;2012
415682;184;1;1765;2013
415682;184;;;2015
415682;184;1;867;2016
415682;184;1;898;2021
415681;183;1;2606;2012
415681;183;1;2029;2013
415681;183;;;2015
415681;183;1;1155;2016
415681;183;1;1186;2021
410712;182;1;3036;2012
410712;182;1;3426;2013
410712;182;;;2015
410712;182;1;253;2021
403707;181;1;6736;2009
403707;181;;;2013
403707;181;1;6892;2015
403707;181;;;2019
403707;181;1;3138;2021
403695;180;1;2113;2009
403695;180;;;2013
403695;180;1;2117;2015
403695;180;1;1493;2021
401353;179;1;1505;2009
401353;179;1;40;2015
401353;179;1;662;2021
396525;178;1;2103;2009
396525;178;;;2013
396525;178;1;12;2015
396525;178;1;60;2021
396524;177;1;6393;2009
396524;177;;;2013
396524;177;1;968;2015
396524;177;1;2410;2021
395424;176;1;333;2009
395424;176;;;2013
395424;176;1;347;2015
395424;176;1;76;2021
395422;175;1;7722;2009
395422;175;;;2013
395422;175;1;700;2015
395422;175;1;2032;2021
377509;174;1;1557;2008
377509;174;;;2013
377509;174;1;1609;2019
377411;173;1;3348;2008
377411;173;1;3299;2013
377411;173;1;79;2019
377403;172;1;1035;2008
377403;172;1;1313;2013
377403;172;1;239;2019
376618;171;1;8365;2008
376618;171;1;8867;2013
376618;171;1;8118;2019
374609;170;1;1654;2008
374609;170;;;2013
374609;170;1;492;2019
369548;169;1;2935;2008
369548;169;;;2013
369548;169;1;932;2019
369501;168;1;2367;2008
369501;168;;;2013
369501;168;1;88;2019
368741;167;1;5331;2008
368741;167;1;1416;2019
367364;166;1;1762;2008
367364;166;1;1032;2019
366840;165;1;1910;2008
366840;165;1;1327;2019
366099;164;1;1055;2008
366099;164;1;955;2019
366098;163;1;1055;2008
366098;163;1;955;2019
361774;162;1;1843;2008
361774;162;1;1914;2019
361718;161;1;2159;2008
361718;161;1;1646;2019
360525;160;1;1731;2008
360525;160;1;1050;2015
360525;160;1;951;2019
359847;159;1;3045;2008
359847;159;1;1128;2019
358929;158;1;1027;2008
358929;158;1;1095;2019
358929;158;;;2021
358808;157;1;5087;2008
358808;157;1;2112;2019
358808;157;;;2021
358779;156;1;591;2008
358779;156;1;62;2019
358779;156;;;2021
358776;155;1;1503;2008
358776;155;1;160;2019
358776;155;;;2021
358753;154;1;231;2008
358753;154;1;77;2019
358753;154;1;97;2021
356743;153;1;891;2008
356743;153;1;527;2019
356743;153;1;590;2021
356634;152;1;1707;2008
356634;152;1;902;2019
356634;152;1;858;2021
356625;151;1;1059;2008
356625;151;1;504;2019
356625;151;1;517;2021
353839;150;1;832;2008
353839;150;1;1019;2015
353839;150;1;339;2019
353838;149;1;857;2008
353838;149;1;1172;2015
353838;149;1;498;2019
353179;148;1;251;2008
353179;148;1;266;2019
353179;148;1;261;2021
353175;147;1;282;2008
353175;147;1;282;2019
353175;147;1;286;2021
350851;146;1;1446;2009
350851;146;1;1606;2015
350851;146;1;1101;2019
350850;145;1;2449;2009
350850;145;1;2724;2015
350850;145;1;2765;2019
348629;144;1;94;2008
348629;144;1;88;2009
348629;144;;;2015
348629;144;;;2019
348629;144;;;2021
347606;143;1;1630;2008
347606;143;;;2015
347606;143;1;458;2019
347606;143;1;515;2021
345408;142;1;4763;2009
345408;142;1;102;2019
345408;142;1;150;2021
340498;141;1;1474;2009
340498;141;;;2015
340498;141;;;2019
340498;141;;;2021
335292;140;1;1572;2009
335292;140;1;1520;2015
335292;140;;;2019
335292;140;1;10;2021
335007;139;1;1237;2009
335007;139;1;1236;2015
335007;139;1;1077;2021
332392;138;1;584;2009
332392;138;1;275;2015
332392;138;;;2021
332334;137;1;4382;2009
332334;137;1;4360;2015
332334;137;1;9;2021
332333;136;1;927;2009
332333;136;1;932;2015
332333;136;;;2021
332332;135;1;2295;2009
332332;135;1;2029;2015
332332;135;;;2021
330935;134;1;824;2009
330935;134;1;9;2015
330935;134;1;119;2021
329478;133;1;905;2009
329478;133;1;958;2015
329478;133;1;125;2021
329477;132;1;288;2009
329477;132;1;289;2015
329477;132;1;8;2021
326454;131;1;6187;2008
326454;131;1;6822;2009
326454;131;1;7002;2015
326454;131;1;7349;2016
326454;131;1;573;2019
326342;130;1;378;2008
326342;130;1;388;2009
326342;130;1;392;2015
326342;130;1;404;2016
326342;130;1;128;2019
324917;129;1;81;2008
324917;129;1;84;2009
324917;129;1;82;2015
324917;129;1;84;2016
324917;129;1;15;2019
324913;128;1;1959;2008
324913;128;1;2193;2009
324913;128;1;2303;2015
324913;128;1;2400;2016
324913;128;1;165;2019
324905;127;1;1534;2008
324905;127;1;1684;2009
324905;127;1;1698;2015
324905;127;1;1769;2016
324905;127;1;81;2019
317967;126;1;1275;2012
317967;126;1;1340;2013
317967;126;;;2021
317955;125;1;375;2012
317955;125;1;408;2013
317955;125;;;2021
317928;124;1;1362;2012
317928;124;1;1282;2013
317928;124;;;2021
314792;123;1;2303;2012
314792;123;1;2312;2013
314792;123;1;1086;2021
314640;122;1;812;2012
314640;122;1;817;2013
314640;122;1;265;2021
314592;121;1;1286;2012
314592;121;1;1490;2013
314592;121;1;1223;2021
314588;120;1;5;2012
314588;120;1;20;2013
314588;120;1;21;2021
312802;119;1;909;2012
312802;119;1;981;2013
312802;119;1;93;2021
312528;118;1;3116;2012
312528;118;1;3463;2013
312528;118;;;2021
312480;117;1;1921;2012
312480;117;1;1990;2013
312480;117;;;2021
309288;116;1;526;2009
309288;116;1;338;2015
309288;116;;;2017
309288;116;1;492;2021
309147;115;1;984;2009
309147;115;1;118;2015
309147;115;;;2017
309147;115;1;208;2021
308884;114;1;1189;2009
308884;114;1;1268;2015
308884;114;;;2017
308884;114;1;654;2021
303715;113;1;709;2009
303715;113;1;664;2015
303715;113;;;2017
303715;113;;;2021
302761;112;1;187;2009
302761;112;1;267;2016
302761;112;;;2017
302760;111;1;1676;2009
302760;111;1;1353;2016
302760;111;1;432;2017
302756;110;1;2727;2009
302756;110;1;1748;2016
302756;110;1;547;2017
301564;109;1;3388;2009
301564;109;1;144;2017
291310;108;1;2421;2012
291310;108;1;2475;2013
290379;107;1;1025;2010
290379;107;1;937;2012
290379;107;1;1027;2013
290379;107;;;2019
285139;106;1;32;2012
285139;106;1;32;2013
281812;105;1;686;2012
281812;105;1;622;2013
281812;105;;;2021
281237;104;1;616;2010
281237;104;1;784;2013
281237;104;;;2019
281236;103;1;616;2010
281236;103;1;784;2013
281236;103;;;2019
281017;102;1;4271;2010
281017;102;1;3783;2012
281017;102;1;4032;2013
281017;102;;;2019
280560;101;1;2682;2012
280560;101;1;2777;2013
280560;101;;;2021
280213;100;1;1160;2011
280213;100;1;1728;2013
280213;100;1;96;2015
277296;99;1;1822;2011
277296;99;1;1951;2012
277296;99;1;2055;2015
276426;98;1;431;2010
276426;98;1;501;2015
276426;98;;;2019
276426;98;1;509;2020
276426;98;1;412;2013
276426;98;1;152;2014
276425;97;1;675;2010
276425;97;1;765;2015
276425;97;;;2019
276425;97;1;771;2020
276425;97;1;611;2013
276425;97;1;371;2014
276424;96;1;249;2010
276424;96;1;313;2015
276424;96;;;2019
276424;96;1;328;2020
276424;96;1;265;2013
276420;95;1;3387;2010
276420;95;1;3817;2015
276420;95;;;2019
276420;95;1;2708;2020
276420;95;1;2928;2013
276420;95;1;3746;2014
274092;94;1;214;2010
274092;94;1;215;2015
274092;94;;;2019
274092;94;;;2020
272890;93;1;3097;2010
272890;93;1;393;2015
272890;93;;;2019
272890;93;;;2020
271853;92;1;1468;2010
271853;92;1;1535;2015
271853;92;1;256;2019
269704;91;1;4655;2010
269704;91;1;4958;2015
269704;91;;;2019
269704;91;;;2021
266317;90;1;44;2010
266317;90;1;52;2015
266317;90;1;33;2019
259201;89;1;6107;2009
259201;89;1;7220;2012
259192;88;1;1051;2009
259192;88;1;1648;2012
258886;87;1;57;2009
258886;87;1;92;2012
256104;86;1;477;2010
256104;86;1;555;2015
256104;86;1;573;2019
252608;85;1;521;2010
252608;85;1;549;2015
243296;84;;;2009
243296;84;1;3510;2011
243296;84;1;3750;2012
243296;84;;;2015
243157;83;1;3249;2009
243157;83;1;3035;2011
243157;83;1;3242;2012
241415;82;1;48;2009
241415;82;1;26;2012
241415;82;;;2019
241413;81;1;66;2009
241413;81;1;49;2012
241413;81;;;2019
241407;80;1;3392;2009
241407;80;1;3237;2012
241407;80;1;1608;2019
241401;79;1;3649;2009
241401;79;1;3834;2012
241401;79;1;682;2019
239942;78;1;2967;2009
239942;78;1;2676;2012
239744;77;1;2423;2010
239744;77;1;2635;2012
239744;77;1;1337;2019
235032;76;;;2009
235032;76;;;2012
234924;75;1;3137;2009
234924;75;1;3578;2012
234825;74;1;1786;2009
234825;74;1;1812;2012
234224;73;1;3118;2009
234224;73;1;3426;2012
234223;72;1;465;2009
234223;72;1;532;2012
234222;71;1;4605;2009
234222;71;1;4863;2012
234204;70;1;3574;2009
234204;70;1;3644;2012
234202;69;1;6804;2009
234202;69;1;7036;2012
234179;68;1;16;2009
234179;68;1;25;2012
231581;67;1;311;2010
231581;67;1;315;2015
231581;67;1;29;2019
231580;66;1;679;2010
231580;66;1;700;2015
231580;66;1;129;2019
231505;65;1;2263;2010
231505;65;;;2011
231505;65;1;3065;2015
231505;65;1;1286;2019
231487;64;1;1088;2010
231487;64;1;335;2011
231487;64;1;1391;2015
231487;64;1;355;2019
230167;63;1;4248;2008
230167;63;1;1189;2011
230167;63;1;647;2019
230161;62;1;2487;2008
230161;62;1;701;2011
230161;62;1;373;2019
230154;61;1;161;2008
230154;61;1;69;2011
230154;61;1;43;2019
230148;60;1;1611;2008
230148;60;1;517;2011
230148;60;1;1275;2019
230095;59;1;1312;2008
230095;59;1;353;2011
230095;59;1;174;2019
230092;58;1;2714;2008
230092;58;1;696;2011
230092;58;1;500;2019
230090;57;1;423;2008
230090;57;1;114;2011
230090;57;1;187;2019
230084;56;1;575;2008
230084;56;1;159;2011
230084;56;1;350;2019
229125;55;1;1800;2008
229125;55;1;498;2011
229125;55;1;258;2019
229124;54;1;3340;2008
229124;54;1;905;2011
229124;54;1;478;2019
229092;53;1;1976;2008
229092;53;1;663;2011
229092;53;1;1249;2019
229083;52;1;2912;2008
229083;52;1;814;2011
229083;52;1;293;2019
227521;51;1;41;2010
227521;51;1;34;2019
222113;50;1;1066;2008
222113;50;1;862;2019
222018;49;1;4668;2008
222018;49;1;1701;2019
222015;48;1;1495;2008
222015;48;1;563;2019
218770;47;1;1752;2008
218770;47;;;2015
218770;47;1;329;2019
218761;46;1;2061;2008
218761;46;;;2015
218761;46;1;1116;2019
218733;45;1;1485;2008
218733;45;;;2015
218733;45;1;164;2019
218567;44;1;453;2008
218567;44;;;2019
218467;43;1;2468;2008
218467;43;1;69;2019
214776;42;1;1748;2009
214776;42;1;1758;2015
214776;42;1;689;2019
214749;41;1;2553;2009
214749;41;1;2462;2015
214749;41;1;204;2019
214748;40;1;4;2009
214748;40;;;2015
214748;40;;;2019
163568;39;1;5348;2009
163568;39;1;13;2015
163568;39;1;54;2017
163564;38;1;9803;2009
163564;38;1;939;2015
163564;38;1;1570;2017
163562;37;1;104;2009
163562;37;;;2015
163562;37;;;2017
158959;36;1;889;2009
158959;36;1;909;2012
155984;35;1;161;2009
155984;35;1;147;2012
155984;35;1;137;2015
155984;35;1;33;2019
155970;34;1;1491;2009
155970;34;1;1663;2012
155970;34;1;1654;2015
155970;34;1;1020;2019
155816;33;1;321;2009
155816;33;1;337;2012
155816;33;1;337;2015
155816;33;1;254;2019
155815;32;1;340;2009
155815;32;1;362;2012
155815;32;1;361;2015
155815;32;1;274;2019
152974;31;1;2421;2009
152974;31;1;660;2017
152974;31;1;2298;2012
148069;30;1;5673;2009
148069;30;1;1176;2017
148069;30;1;5917;2012
147979;29;1;2570;2009
147979;29;1;2775;2017
147979;29;;;2012
147966;28;1;148;2009
147966;28;1;107;2017
145630;27;1;703;2009
145630;27;1;54;2017
145414;26;1;826;2009
145414;26;1;68;2017
145402;25;1;1040;2009
145402;25;1;276;2017
142603;24;1;737;2009
142603;24;1;1087;2017
135970;23;;;2009
135970;23;1;164;2017
135970;23;1;81;2020
135867;22;1;466;2009
135867;22;1;910;2017
135867;22;1;639;2020
135861;21;1;49;2009
135861;21;1;73;2017
135861;21;1;65;2020
135858;20;1;566;2009
135858;20;1;957;2017
135858;20;1;877;2020
124941;19;1;10133;2010
124941;19;1;8855;2012
124941;19;1;9417;2013
124941;19;1;9938;2017
124941;19;1;281;2020
124941;19;;;2021
106596;18;1;1742;2010
106596;18;1;1557;2012
106596;18;;;2018
17555;17;1;721;2009
17555;17;1;204;2017
17555;17;1;72;2020
17554;16;1;721;2009
17554;16;1;204;2017
17554;16;1;72;2020
17553;15;1;1316;2009
17553;15;1;1636;2017
17553;15;1;1643;2020
17211;14;1;1665;2009
17211;14;1;61;2017
17211;14;1;65;2020
17035;13;1;872;2009
17035;13;1;933;2015
17035;13;1;443;2017
17035;13;1;396;2020
16971;12;1;720;2009
16971;12;1;22;2015
16971;12;1;225;2017
16971;12;1;205;2020
16969;11;1;539;2009
16969;11;1;511;2015
16969;11;1;757;2017
16969;11;1;685;2020
15862;10;1;409;2009
15862;10;1;8;2017
15862;10;1;8;2020
12126;9;1;1567;2009
12126;9;1;2100;2017
12126;9;1;1822;2020
7298;8;1;2816;2009
7298;8;1;641;2015
7298;8;1;1330;2017
7298;8;1;1180;2020
7296;7;1;910;2009
7296;7;1;345;2015
7296;7;1;539;2017
7296;7;1;514;2020
7262;6;1;315;2009
7262;6;1;342;2015
7262;6;1;208;2017
7262;6;1;202;2020
7261;5;1;782;2009
7261;5;1;821;2015
7261;5;1;492;2017
7261;5;1;497;2020
1806;4;1;2706;2009
1806;4;1;2556;2015
1806;4;1;954;2017
1806;4;1;777;2020
1803;3;1;75;2009
1803;3;1;82;2015
1803;3;1;23;2017
1803;3;1;56;2020
1711;2;1;1132;2009
1711;2;1;1044;2015
1711;2;1;1014;2017
1711;2;1;880;2020
244;1;1;1567;2009
244;1;1;1452;2015
244;1;1;1049;2017
244;1;1;960;2020
