max;sum;vuosi;ASTA_ID
1;6321;2010;1442
1;3720;2010;1443
1;6321;2010;1441
1;4137;2015;1444
1;7479;2015;1442
1;4137;2015;1443
1;7479;2015;1441
;;2018;1444
;;2018;1442
;;2018;1443
;;2018;1441
1;2765;2021;1444
1;4580;2021;1442
1;2765;2021;1443
1;4580;2021;1441
1;5623;2009;1445
;;2010;1445
1;6575;2016;1445
1;4514;2018;1445
1;34;2010;1447
1;1796;2010;1446
1;40;2015;1447
1;1916;2015;1446
1;38;2021;1447
1;1958;2021;1446
1;2350;2010;1449
1;1349;2010;1448
1;1342;2015;1448
;;2021;1449
;;2021;1448
1;1140;2010;1450
1;1157;2015;1450
1;6544;2010;1451
1;7132;2015;1451
;;2018;1451
1;1238;2010;1452
;;2018;1452
1;229;2013;1479
1;1216;2013;1454
1;26;2013;1453
1;4145;2013;1455
;;2020;1479
;;2020;1454
;;2020;1453
;;2020;1455
1;168;2021;1479
1;123;2021;1454
;;2021;1453
1;920;2021;1455
1;5310;2013;1483
1;4096;2013;1462
1;4096;2013;1461
1;2320;2013;1457
1;10380;2013;1474
1;11473;2013;1477
1;9834;2013;1467
1;112;2013;1476
1;2320;2013;1456
1;9834;2013;1465
1;112;2013;1475
1;5310;2013;1482
1;7440;2013;1469
1;2320;2013;1458
1;2320;2013;1459
1;10380;2013;1473
1;11473;2013;1478
1;4096;2013;1463
1;10380;2013;1472
1;7440;2013;1468
1;7440;2013;1471
1;7440;2013;1470
1;5489;2013;1481
1;5489;2013;1480
1;9834;2013;1464
1;9834;2013;1466
1;4096;2013;1460
1;2455;2020;1483
1;628;2020;1462
1;628;2020;1461
1;316;2020;1457
1;642;2020;1474
1;679;2020;1477
1;1834;2020;1467
;;2020;1476
1;316;2020;1456
1;1834;2020;1465
;;2020;1475
1;2455;2020;1482
1;999;2020;1469
1;316;2020;1458
1;316;2020;1459
1;642;2020;1473
1;679;2020;1478
1;628;2020;1463
1;642;2020;1472
1;999;2020;1468
1;999;2020;1471
1;999;2020;1470
1;2612;2020;1481
1;2612;2020;1480
1;1834;2020;1464
1;1834;2020;1466
1;628;2020;1460
;;2021;1483
;;2021;1462
;;2021;1461
;;2021;1457
;;2021;1474
;;2021;1477
;;2021;1467
;;2021;1476
;;2021;1456
;;2021;1465
;;2021;1475
;;2021;1482
;;2021;1469
;;2021;1458
;;2021;1459
;;2021;1473
;;2021;1478
;;2021;1463
;;2021;1472
;;2021;1468
;;2021;1471
;;2021;1470
;;2021;1481
;;2021;1480
;;2021;1464
;;2021;1466
;;2021;1460
1;4473;2013;1487
1;9079;2013;1484
1;4473;2013;1486
1;9079;2013;1485
;;2018;1487
;;2018;1484
;;2018;1486
;;2018;1485
;;2020;1487
;;2020;1484
;;2020;1486
;;2020;1485
1;2778;2013;1488
1;198;2020;1488
1;4768;2013;1506
1;2774;2013;1489
1;5232;2013;1498
1;7721;2013;1490
1;4768;2013;1503
1;4768;2013;1501
1;4768;2013;1505
1;5232;2013;1492
1;4768;2013;1500
1;5232;2013;1495
1;5232;2013;1491
1;5232;2013;1497
1;4768;2013;1499
1;4768;2013;1504
1;5232;2013;1493
1;5232;2013;1496
1;5232;2013;1494
1;4768;2013;1502
1;392;2018;1506
1;46;2018;1489
1;309;2018;1498
1;373;2018;1490
1;392;2018;1503
1;392;2018;1501
1;392;2018;1505
1;309;2018;1492
1;392;2018;1500
1;309;2018;1495
1;309;2018;1491
1;309;2018;1497
1;392;2018;1499
1;392;2018;1504
1;309;2018;1493
1;309;2018;1496
1;309;2018;1494
1;392;2018;1502
1;2231;2009;1511
1;164;2009;1508
1;164;2009;1509
1;5313;2009;1507
1;2231;2009;1510
1;2012;2011;1507
1;782;2013;1512
1;2631;2013;1511
1;178;2013;1508
1;178;2013;1509
1;5697;2013;1507
1;2631;2013;1510
1;272;2018;1512
1;679;2018;1511
1;51;2018;1508
1;51;2018;1509
1;5763;2018;1507
1;679;2018;1510
1;983;2009;1513
1;946;2011;1513
1;865;2018;1513
1;861;2019;1513
1;4457;2011;1514
1;2860;2019;1514
1;2145;2011;1516
;;2011;1515
1;209;2018;1516
;;2018;1515
1;136;2011;1519
1;2845;2011;1518
1;2636;2011;1517
1;338;2013;1519
1;2997;2013;1518
1;2713;2013;1517
1;600;2018;1519
1;2931;2018;1518
1;868;2018;1517
1;9327;2013;1530
1;3758;2013;1523
1;9327;2013;1529
1;3758;2013;1525
1;3289;2013;1527
1;3289;2013;1528
1;3758;2013;1524
1;89;2013;1520
1;3289;2013;1526
1;89;2013;1521
1;3758;2013;1522
1;8855;2016;1530
1;2521;2016;1523
1;8855;2016;1529
1;2521;2016;1525
1;3217;2016;1527
1;3217;2016;1528
1;2521;2016;1524
1;89;2016;1520
1;3217;2016;1526
1;89;2016;1521
1;2521;2016;1522
;;2021;1530
;;2021;1523
;;2021;1529
;;2021;1525
;;2021;1527
;;2021;1528
;;2021;1524
;;2021;1520
;;2021;1526
;;2021;1521
;;2021;1522
1;1112;2011;1532
1;2139;2011;1531
1;1171;2016;1532
1;2303;2016;1531
;;2021;1532
;;2021;1531
1;1844;2011;1551
1;1844;2011;1550
1;851;2011;1533
1;851;2011;1534
1;2430;2013;1551
1;2430;2013;1550
1;1036;2013;1533
1;1036;2013;1534
;;2018;1551
;;2018;1550
;;2018;1533
;;2018;1534
1;18522;2011;1538
1;18522;2011;1537
1;5514;2011;1535
1;5514;2011;1536
1;19847;2013;1538
1;19847;2013;1537
1;5864;2013;1535
1;5864;2013;1536
;;2018;1538
;;2018;1537
;;2018;1535
;;2018;1536
1;1557;2016;1540
1;8979;2016;1539
;;2021;1540
;;2021;1539
1;420;2013;1541
1;356;2016;1541
;;2018;1541
;;2020;1541
;;2021;1541
1;2161;2011;1549
1;9352;2011;1546
1;9182;2011;1547
1;5959;2011;1548
1;2187;2011;1544
1;263;2011;1543
1;263;2011;1542
1;9352;2011;1545
1;374;2018;1549
1;1001;2018;1546
1;3699;2018;1547
1;1284;2018;1548
1;1158;2018;1544
1;16;2018;1543
1;16;2018;1542
1;1001;2018;1545
1;2279;2009;1554
1;3214;2009;1552
1;2190;2018;1554
1;236;2018;1552
1;510;2009;1596
1;332;2009;1594
1;1708;2009;1592
1;1708;2009;1593
1;332;2009;1595
1;6415;2009;1553
1;39;2018;1596
1;124;2018;1594
1;299;2018;1592
1;299;2018;1593
1;124;2018;1595
1;875;2018;1553
1;3958;2009;1555
1;2674;2018;1555
1;2895;2009;1559
1;2751;2009;1557
1;2751;2009;1556
1;2895;2009;1558
1;384;2018;1559
1;293;2018;1557
1;293;2018;1556
1;384;2018;1558
1;10618;2009;1569
1;1057;2009;1564
1;5058;2009;1562
1;10618;2009;1567
1;2935;2009;1560
1;1057;2009;1566
1;5058;2009;1561
1;1057;2009;1565
1;5058;2009;1563
1;10618;2009;1568
1;2868;2018;1569
1;1196;2018;1564
1;5922;2018;1562
1;2868;2018;1567
1;3163;2018;1560
1;1196;2018;1566
1;5922;2018;1561
1;1196;2018;1565
1;5922;2018;1563
1;2868;2018;1568
1;1783;2009;1573
1;1783;2009;1572
1;12751;2009;1570
1;12751;2009;1571
1;996;2018;1573
1;996;2018;1572
1;3416;2018;1570
1;3416;2018;1571
1;16;2009;1575
1;3909;2009;1574
1;16;2018;1575
1;14;2018;1574
1;960;2009;1579
1;3700;2009;1576
1;960;2009;1578
1;3700;2009;1577
1;590;2018;1579
1;1492;2018;1576
1;590;2018;1578
1;1492;2018;1577
1;979;2009;1580
1;130;2018;1580
1;4522;2009;1588
1;3536;2009;1582
1;2089;2009;1584
1;2415;2009;1585
1;4522;2009;1587
1;2415;2009;1586
1;3536;2009;1581
1;2089;2009;1583
1;1223;2018;1588
1;1913;2018;1582
1;2734;2018;1584
1;3516;2018;1585
1;1223;2018;1587
1;3516;2018;1586
1;1913;2018;1581
1;2734;2018;1583
1;2908;2009;1591
1;3746;2009;1590
1;7497;2009;1589
1;3601;2014;1591
1;4359;2014;1590
1;9152;2014;1589
1;701;2018;1591
1;420;2018;1590
1;5674;2018;1589
1;2436;2009;1599
1;3186;2009;1597
1;1442;2018;1599
1;3980;2018;1597
1;4952;2009;1598
1;1240;2018;1598
1;2281;2009;1619
1;2281;2009;1616
1;5162;2009;1608
1;2951;2009;1615
1;5162;2009;1611
1;2951;2009;1612
1;5162;2009;1610
1;1340;2009;1600
1;2281;2009;1618
1;2281;2009;1617
1;2951;2009;1613
1;5162;2009;1605
1;5729;2009;1602
1;1340;2009;1601
1;2951;2009;1614
1;5162;2009;1607
1;5729;2009;1603
1;5162;2009;1604
1;5162;2009;1609
1;5162;2009;1606
1;474;2018;1619
1;474;2018;1616
1;944;2018;1608
1;506;2018;1615
1;944;2018;1611
1;506;2018;1612
1;944;2018;1610
1;240;2018;1600
1;474;2018;1618
1;474;2018;1617
1;506;2018;1613
1;944;2018;1605
1;472;2018;1602
1;240;2018;1601
1;506;2018;1614
1;944;2018;1607
1;472;2018;1603
1;944;2018;1604
1;944;2018;1609
1;944;2018;1606
1;1420;2009;1620
1;1472;2018;1620
1;2503;2009;1626
1;2503;2009;1625
1;2503;2009;1624
1;2503;2009;1623
1;2301;2009;1621
1;751;2018;1626
1;751;2018;1625
1;751;2018;1624
1;751;2018;1623
1;202;2018;1621
1;6053;2009;1647
1;12976;2009;1622
;;2009;1645
1;1182;2009;1646
1;2055;2018;1647
1;814;2018;1622
;;2018;1645
1;423;2018;1646
1;2955;2009;1627
1;2333;2018;1627
1;4725;2009;1655
1;1523;2009;1654
1;3398;2009;1628
1;2325;2009;1629
1;39;2018;1655
1;548;2018;1654
1;2945;2018;1628
1;2325;2018;1629
1;54;2019;1655
1;566;2019;1654
1;3071;2019;1628
1;1484;2019;1629
1;1414;2011;1654
1;2265;2011;1629
1;3265;2009;1641
1;1461;2009;1635
1;1942;2009;1638
1;1461;2009;1636
1;63;2009;1634
1;1505;2009;1640
1;1051;2009;1630
1;1942;2009;1639
1;847;2009;1637
1;751;2018;1641
1;582;2018;1635
1;315;2018;1638
1;582;2018;1636
1;12;2018;1634
1;1483;2018;1640
1;549;2018;1630
1;315;2018;1639
1;358;2018;1637
;;2019;1641
;;2019;1635
;;2019;1638
;;2019;1636
;;2019;1634
;;2019;1640
1;612;2019;1630
;;2019;1639
;;2019;1637
1;4639;2009;1631
1;1156;2014;1631
1;827;2018;1631
1;90;2019;1631
1;823;2009;1632
1;366;2018;1632
1;379;2019;1632
1;2544;2009;1633
1;1115;2018;1633
1;1046;2019;1633
1;301;2014;1641
1;657;2009;1644
1;1764;2009;1642
1;1225;2009;1643
;;2014;1644
;;2014;1642
;;2014;1643
1;154;2018;1644
1;1110;2018;1642
1;481;2018;1643
1;230;2019;1644
1;1170;2019;1642
1;491;2019;1643
1;6356;2009;1648
1;1599;2011;1651
1;6373;2011;1648
1;142;2019;1651
1;1233;2019;1648
1;2027;2009;1695
1;16806;2009;1649
1;168;2009;1650
1;2859;2009;1694
1;1404;2011;1695
;;2011;1649
;;2011;1650
1;2967;2011;1694
1;570;2019;1695
1;12912;2019;1649
1;10;2019;1650
1;1256;2019;1694
1;1291;2009;1652
1;536;2018;1652
1;533;2019;1652
1;77;2011;1653
1;66;2019;1653
1;9179;2011;1656
1;1065;2018;1656
1;1177;2011;1661
1;2009;2011;1659
1;1177;2011;1660
1;862;2011;1657
1;862;2011;1658
1;1176;2018;1661
1;1989;2018;1659
1;1176;2018;1660
1;887;2018;1657
1;887;2018;1658
1;2284;2009;1663
1;1050;2009;1662
1;2587;2016;1663
1;1295;2016;1662
1;541;2018;1663
;;2018;1662
1;599;2020;1663
1;26;2020;1662
1;153;2009;1667
1;153;2009;1666
1;2042;2009;1665
1;2042;2009;1664
1;194;2016;1667
1;194;2016;1666
1;2379;2016;1665
1;2379;2016;1664
1;6;2018;1667
1;6;2018;1666
1;1929;2018;1665
1;1929;2018;1664
1;1600;2009;1668
1;256;2016;1668
1;184;2018;1668
1;2504;2009;1669
1;2806;2016;1669
1;2649;2018;1669
1;163;2009;1701
1;427;2009;1670
1;2562;2009;1674
1;2562;2009;1673
1;948;2009;1675
1;2562;2009;1672
1;427;2009;1671
1;948;2009;1676
1;12;2018;1701
1;11;2018;1670
1;330;2018;1674
1;330;2018;1673
1;26;2018;1675
1;330;2018;1672
1;11;2018;1671
1;26;2018;1676
1;715;2009;1704
1;2900;2009;1703
1;2961;2009;1677
1;768;2016;1704
1;3358;2016;1703
1;3723;2016;1677
1;291;2018;1704
1;294;2018;1703
1;980;2018;1677
1;329;2020;1704
1;390;2020;1703
1;1229;2020;1677
1;663;2009;1687
1;663;2009;1682
1;663;2009;1683
1;166;2009;1681
1;166;2009;1680
1;663;2009;1685
1;166;2009;1679
1;3764;2009;1678
1;663;2009;1686
1;663;2009;1684
1;683;2018;1687
1;683;2018;1682
1;683;2018;1683
1;253;2018;1681
1;253;2018;1680
1;683;2018;1685
1;253;2018;1679
1;5015;2018;1678
1;683;2018;1686
1;683;2018;1684
;;2020;1687
;;2020;1682
;;2020;1683
;;2020;1681
;;2020;1680
;;2020;1685
;;2020;1679
;;2020;1678
;;2020;1686
;;2020;1684
1;3728;2009;1688
1;390;2018;1688
1;2021;2009;1689
1;1463;2018;1689
1;1264;2011;1698
1;1619;2011;1690
1;3071;2011;1692
1;1619;2011;1691
1;3071;2011;1693
1;774;2011;1697
1;623;2019;1698
1;425;2019;1690
1;411;2019;1692
1;425;2019;1691
1;411;2019;1693
1;285;2019;1697
1;651;2011;1696
1;138;2019;1696
1;1277;2009;1699
1;1613;2014;1699
1;148;2018;1699
1;3626;2009;1700
1;1312;2018;1700
;;2020;1700
1;1366;2009;1702
1;1351;2016;1702
1;91;2018;1702
1;108;2020;1702
1;850;2016;1706
1;3081;2016;1705
1;2841;2016;1705
1;32;2020;1706
1;2794;2020;1705
1;4015;2016;1710
1;7646;2016;1707
1;4015;2016;1709
1;7646;2016;1708
1;2474;2018;1710
1;5949;2018;1707
1;2474;2018;1709
1;5949;2018;1708
;;2018;1710
;;2018;1707
;;2018;1709
;;2018;1708
1;2390;2020;1710
1;5840;2020;1707
1;2390;2020;1709
1;5840;2020;1708
1;3342;2016;1711
1;1534;2020;1711
1;1563;2016;1731
1;7671;2016;1712
1;5160;2016;1726
1;116;2016;1728
1;7671;2016;1713
1;875;2016;1717
1;5638;2016;1730
1;5160;2016;1727
1;116;2016;1729
1;875;2016;1716
1;255;2020;1731
1;2390;2020;1712
1;55;2020;1726
1;50;2020;1728
1;2390;2020;1713
1;525;2020;1717
1;354;2020;1730
1;55;2020;1727
1;50;2020;1729
1;525;2020;1716
1;228;2016;1714
1;204;2020;1714
1;801;2016;1715
1;795;2020;1715
1;3685;2016;1725
1;9304;2016;1722
1;9304;2016;1723
1;9304;2016;1724
1;111;2016;1719
1;111;2016;1718
1;199;2016;1720
1;199;2016;1721
1;3384;2020;1725
1;8841;2020;1722
1;8841;2020;1723
1;8841;2020;1724
1;103;2020;1719
1;103;2020;1718
1;167;2020;1720
1;167;2020;1721
1;4762;2009;1732
1;611;2016;1732
1;394;2018;1732
1;515;2020;1732
1;649;2009;1733
1;797;2016;1733
1;649;2018;1733
1;722;2020;1733
1;1881;2016;1734
;;2018;1734
1;1692;2020;1734
1;870;2011;1735
1;963;2013;1735
;;2015;1735
1;13;2012;1745
1;2751;2012;1740
1;13;2012;1744
1;13;2012;1737
1;2651;2012;1738
1;2751;2012;1743
1;2751;2012;1742
1;13;2012;1736
1;2751;2012;1739
1;12;2014;1745
1;2753;2014;1740
1;12;2014;1744
1;12;2014;1737
1;2910;2014;1738
1;2753;2014;1743
1;2753;2014;1742
1;12;2014;1736
1;2753;2014;1739
;;2017;1745
;;2017;1740
;;2017;1744
;;2017;1737
;;2017;1738
;;2017;1743
;;2017;1742
;;2017;1736
;;2017;1739
;;2020;1745
1;384;2020;1740
;;2020;1744
;;2020;1737
1;554;2020;1738
1;384;2020;1743
1;384;2020;1742
;;2020;1736
1;384;2020;1739
1;6193;2012;2086
1;629;2012;1741
1;28;2014;1741
1;1973;2020;2086
1;74;2020;1741
1;747;2011;1746
1;3910;2017;1746
1;458;2011;2417
1;21;2011;1747
1;458;2011;1748
1;458;2011;1749
1;458;2011;2416
1;704;2017;2417
1;81;2017;1747
1;704;2017;1748
1;704;2017;1749
1;704;2017;2416
1;2415;2011;1753
1;2992;2011;1752
1;1765;2011;1750
1;3197;2011;1751
1;2598;2019;1753
1;152;2019;1752
1;37;2019;1750
1;1691;2019;1751
1;607;2009;1754
1;308;2019;1754
1;523;2009;1759
1;2965;2009;1756
1;2965;2009;1755
1;2965;2009;1757
1;2965;2009;1758
1;131;2019;1759
1;268;2019;1756
1;268;2019;1755
1;268;2019;1757
1;268;2019;1758
1;753;2009;1762
;;2009;1760
1;2382;2009;1761
1;9;2019;1762
;;2019;1760
1;128;2019;1761
1;2409;2011;1763
;;2011;1763
1;2577;2013;1763
1;849;2016;1763
1;1108;2021;1763
1;2305;2013;1768
1;2369;2013;1765
1;2305;2013;1767
1;2369;2013;1764
1;22800;2013;1766
1;639;2016;1765
1;639;2016;1764
;;2020;1768
;;2020;1765
;;2020;1767
;;2020;1764
;;2020;1766
1;1812;2021;1768
1;1861;2021;1765
1;1812;2021;1767
1;1861;2021;1764
1;4587;2021;1766
1;2663;2013;1769
1;256;2020;1769
1;353;2013;1772
1;108;2013;1771
1;1746;2013;1770
1;740;2020;1772
1;91;2020;1771
1;524;2020;1770
1;502;2013;1777
1;22;2013;1775
1;122;2013;1773
1;122;2013;1774
1;22;2013;1776
1;512;2020;1777
;;2020;1775
1;192;2020;1773
1;192;2020;1774
;;2020;1776
1;62;2013;1787
1;62;2013;1786
1;62;2013;1785
1;19;2013;1783
1;3132;2013;1779
1;19;2013;1784
1;3132;2013;1781
1;20301;2013;1778
1;3132;2013;1780
1;19;2013;1782
;;2020;1787
;;2020;1786
;;2020;1785
1;9;2020;1783
1;846;2020;1779
1;9;2020;1784
1;846;2020;1781
1;2229;2020;1778
1;846;2020;1780
1;9;2020;1782
1;57;2011;1787
1;57;2011;1786
1;57;2011;1785
1;15;2011;1783
1;2543;2011;1779
1;15;2011;1784
1;2543;2011;1781
1;2543;2011;1780
1;15;2011;1782
1;733;2011;1858
1;826;2011;1788
1;3172;2011;1855
1;3172;2011;1856
1;1944;2011;1789
1;733;2011;1857
;;2020;1858
1;36;2020;1788
;;2020;1855
;;2020;1856
1;708;2020;1789
;;2020;1857
1;110;2011;1867
1;2616;2011;1863
1;1866;2011;1864
1;110;2011;1866
1;906;2011;1790
1;1852;2011;1792
1;1866;2011;1865
1;2616;2011;1862
1;1852;2011;1791
;;2019;1867
1;2728;2019;1863
1;1018;2019;1864
;;2019;1866
1;152;2019;1790
1;2074;2019;1792
1;1018;2019;1865
1;2728;2019;1862
1;2074;2019;1791
1;1872;2011;1793
1;2020;2019;1793
1;1602;2011;1798
1;1602;2011;1795
1;1602;2011;1797
1;1602;2011;1794
1;894;2019;1798
1;894;2019;1795
1;894;2019;1797
1;894;2019;1794
;;2009;1796
1;8288;2011;1836
1;1218;2011;1832
1;1872;2011;1796
1;1651;2011;1825
1;654;2011;1834
1;1016;2011;1830
1;1651;2011;1826
1;654;2011;1835
1;3250;2011;1817
1;1651;2011;1827
1;1218;2011;1831
1;2727;2011;1822
1;3250;2011;1819
1;2727;2011;1823
1;265;2011;1820
1;2727;2011;1824
1;265;2011;1821
1;1218;2011;1833
1;1016;2011;1829
1;3250;2011;1818
1;1016;2011;1828
1;2192;2018;1836
1;241;2018;1832
1;2054;2018;1796
1;166;2018;1825
1;19;2018;1834
1;401;2018;1830
1;166;2018;1826
1;19;2018;1835
1;424;2018;1817
1;166;2018;1827
1;241;2018;1831
1;216;2018;1822
1;424;2018;1819
1;216;2018;1823
1;1;2018;1820
1;216;2018;1824
1;1;2018;1821
1;241;2018;1833
1;401;2018;1829
1;424;2018;1818
1;401;2018;1828
1;2432;2019;1836
1;270;2019;1832
1;2052;2019;1796
1;184;2019;1825
1;24;2019;1834
1;406;2019;1830
1;184;2019;1826
1;24;2019;1835
1;486;2019;1817
1;184;2019;1827
1;270;2019;1831
1;208;2019;1822
1;486;2019;1819
1;208;2019;1823
;;2019;1820
1;208;2019;1824
;;2019;1821
1;270;2019;1833
1;406;2019;1829
1;486;2019;1818
1;406;2019;1828
1;2751;2011;1814
1;1741;2011;1802
1;4557;2011;1799
1;1060;2011;1801
1;1060;2011;1800
1;1741;2011;1803
1;958;2019;1814
1;42;2019;1802
1;2170;2019;1799
1;42;2019;1801
1;42;2019;1800
1;42;2019;1803
1;3933;2011;1809
1;391;2011;1807
1;380;2011;1805
1;2623;2011;1804
1;380;2011;1806
1;391;2011;1808
1;1759;2019;1809
1;390;2019;1807
1;380;2019;1805
1;515;2019;1804
1;380;2019;1806
1;390;2019;1808
1;3714;2011;1813
1;3387;2011;1810
1;3714;2011;1812
1;3387;2011;1811
1;925;2019;1813
1;185;2019;1810
1;925;2019;1812
1;185;2019;1811
1;5133;2011;1860
1;7841;2011;1815
1;1363;2019;1860
1;8124;2019;1815
1;3097;2011;1816
1;4228;2019;1816
1;612;2011;1837
1;442;2018;1837
;;2019;1837
1;529;2011;1838
1;154;2018;1838
;;2020;1838
1;8973;2011;1839
;;2018;1839
1;983;2019;1839
1;5307;2011;1840
;;2018;1840
1;1699;2019;1840
1;5476;2011;1841
1;1397;2019;1841
1;2121;2011;1842
1;634;2011;1843
;;2018;1843
;;2019;1843
1;210;2011;1848
1;3366;2011;1846
1;2346;2011;1845
1;3366;2011;1847
1;2346;2011;1844
;;2018;1848
;;2018;1846
;;2018;1845
;;2018;1847
;;2018;1844
;;2019;1848
;;2019;1846
;;2019;1845
;;2019;1847
;;2019;1844
;;2020;1848
;;2020;1846
;;2020;1845
;;2020;1847
;;2020;1844
1;3553;2011;1849
1;2978;2019;1849
1;1480;2011;1854
1;1048;2011;1853
1;372;2011;1851
1;1048;2011;1852
1;372;2011;1850
1;2056;2011;1859
1;269;2019;1859
1;335;2011;1861
;;2019;1861
;;2012;1867
;;2012;1866
;;2012;1865
;;2012;1864
1;6736;2013;1871
1;6736;2013;1870
1;8459;2013;1868
1;8459;2013;1869
1;5354;2020;1871
1;5354;2020;1870
1;6147;2020;1868
1;6147;2020;1869
1;1884;2013;2177
1;1263;2013;2172
1;1263;2013;2174
1;517;2013;2170
1;1959;2013;2169
1;14210;2013;2159
1;922;2013;2156
1;2410;2013;2162
1;1959;2013;2167
1;14210;2013;2160
1;14210;2013;2158
1;3006;2013;2166
1;14210;2013;2161
1;2191;2013;1872
1;1263;2013;2173
1;3006;2013;2165
1;517;2013;2171
1;1884;2013;2175
1;1959;2013;2168
1;1884;2013;2176
1;2410;2013;2163
1;2410;2013;2164
1;14210;2013;2157
1;4287;2013;2155
1;386;2020;2177
1;61;2020;2172
1;61;2020;2174
1;6;2020;2170
1;433;2020;2169
1;7113;2020;2159
1;325;2020;2156
1;663;2020;2162
1;433;2020;2167
1;7113;2020;2160
1;7113;2020;2158
1;943;2020;2166
1;7113;2020;2161
1;2467;2020;1872
1;61;2020;2173
1;943;2020;2165
1;6;2020;2171
1;386;2020;2175
1;433;2020;2168
1;386;2020;2176
1;663;2020;2163
1;663;2020;2164
1;7113;2020;2157
1;3737;2020;2155
1;1246;2013;1873
1;928;2020;1873
1;7784;2013;1875
1;2762;2013;1874
1;1552;2020;1875
1;1433;2020;1874
1;677;2013;1935
1;457;2013;1879
1;457;2013;1924
1;457;2013;1929
1;677;2013;1931
1;457;2013;1881
1;457;2013;1925
1;677;2013;1877
1;457;2013;1928
1;677;2013;1876
1;677;2013;1930
1;457;2013;1926
1;677;2013;1932
1;677;2013;1933
1;457;2013;1927
1;677;2013;1878
1;457;2013;1880
1;677;2013;1934
1;10;2020;1935
1;14;2020;1879
1;14;2020;1924
1;14;2020;1929
1;10;2020;1931
1;14;2020;1881
1;14;2020;1925
1;10;2020;1877
1;14;2020;1928
1;10;2020;1876
1;10;2020;1930
1;14;2020;1926
1;10;2020;1932
1;10;2020;1933
1;14;2020;1927
1;10;2020;1878
1;14;2020;1880
1;10;2020;1934
1;1104;2013;1890
1;1910;2013;1882
1;1104;2013;1886
1;1910;2013;1884
1;1910;2013;1883
1;1104;2013;1887
1;1104;2013;1885
1;1104;2013;1888
1;1104;2013;1889
1;142;2020;1890
1;1227;2020;1882
1;142;2020;1886
1;1227;2020;1884
1;1227;2020;1883
1;142;2020;1887
1;142;2020;1885
1;142;2020;1888
1;142;2020;1889
1;41;2013;1898
1;4842;2013;1894
1;4598;2013;1891
1;4842;2013;1896
1;14559;2013;1892
1;41;2013;1897
1;14559;2013;1893
1;4842;2013;1895
1;9;2020;1898
1;422;2020;1894
1;1405;2020;1891
1;422;2020;1896
1;3872;2020;1892
1;9;2020;1897
1;3872;2020;1893
1;422;2020;1895
1;243;2013;1900
1;4088;2013;1899
1;32;2020;1900
1;548;2020;1899
1;1246;2013;1923
1;2939;2013;1903
1;2773;2013;1919
1;1446;2013;1905
1;2423;2013;1911
1;2423;2013;1912
1;2773;2013;1920
1;2773;2013;1918
1;1446;2013;1908
1;5978;2013;1917
1;2423;2013;1910
1;2423;2013;1909
1;5978;2013;1916
1;1446;2013;1906
1;2939;2013;1901
1;1446;2013;1907
1;988;2013;1922
1;2939;2013;1904
1;2939;2013;1902
1;5978;2013;1915
1;5978;2013;1914
1;988;2013;1921
1;2423;2013;1913
1;1274;2020;1923
1;403;2020;1903
1;1154;2020;1919
1;208;2020;1905
1;310;2020;1911
1;310;2020;1912
1;1154;2020;1920
1;1154;2020;1918
1;208;2020;1908
1;876;2020;1917
1;310;2020;1910
1;310;2020;1909
1;876;2020;1916
1;208;2020;1906
1;403;2020;1901
1;208;2020;1907
1;245;2020;1922
1;403;2020;1904
1;403;2020;1902
1;876;2020;1915
1;876;2020;1914
1;245;2020;1921
1;310;2020;1913
1;1458;2013;1942
1;1458;2013;1941
1;923;2013;1936
1;2827;2013;1938
1;923;2013;1937
1;2827;2013;1939
1;2827;2013;1940
1;42;2020;1942
1;42;2020;1941
1;567;2020;1936
1;837;2020;1938
1;567;2020;1937
1;837;2020;1939
1;837;2020;1940
1;2186;2013;1947
1;11903;2013;1944
1;1724;2013;1943
1;529;2020;1947
1;1868;2020;1944
1;439;2020;1943
1;341;2013;2097
1;145;2013;1945
1;593;2013;1946
1;427;2017;2097
;;2017;1945
;;2017;1946
;;2020;2097
1;1;2020;1945
1;60;2020;1946
1;173;2012;1948
1;2233;2012;1948
1;2135;2013;1948
1;644;2020;1948
1;812;2013;1949
1;3102;2020;1949
1;5730;2012;1950
1;306;2020;1950
1;1387;2012;1951
1;176;2020;1951
1;478;2012;2016
1;455;2012;2006
1;5663;2012;2008
1;2976;2012;1960
1;5663;2012;2007
1;2976;2012;1958
1;6041;2012;1957
1;1068;2012;1963
1;3711;2012;1954
1;5663;2012;2009
1;1664;2012;2011
1;5663;2012;2010
1;478;2012;2014
1;1664;2012;2012
1;6041;2012;1956
1;1068;2012;1962
1;727;2012;1975
1;727;2012;1976
1;478;2012;2015
1;3711;2012;1953
1;1269;2012;1964
1;2976;2012;1959
1;455;2012;2005
1;859;2012;1984
1;2976;2012;1961
1;1664;2012;2013
1;3711;2012;1952
1;727;2012;1977
1;6041;2012;1955
1;627;2012;1969
1;4919;2012;1965
1;4919;2012;1966
1;627;2012;1968
1;613;2012;1969
1;4844;2012;1965
1;4844;2012;1966
1;613;2012;1968
1;34;2020;1969
1;829;2020;1965
1;829;2020;1966
1;34;2020;1968
1;12223;2012;1967
1;1600;2020;1967
1;3883;2012;1971
1;1847;2012;1970
;;2020;1971
;;2020;1970
1;2533;2012;1972
1;347;2012;1973
1;163;2020;1973
1;49;2012;1974
;;2020;1974
1;3388;2012;1978
;;2020;1978
