OBJECTID_1;max;sum;vuosi;ASTA_ID
;1;1982;2013;5650
;1;1982;2013;5649
;1;602;2013;5642
;;;2013;5644
;1;1982;2013;5651
;1;1882;2016;5652
;1;1792;2016;5643
;1;1882;2016;5650
;1;1882;2016;5649
;1;672;2016;5642
;;;2016;5644
;1;1882;2016;5651
;1;2674;2021;5652
;1;387;2021;5643
;1;2674;2021;5650
;1;2674;2021;5649
;1;1651;2021;5642
;;;2021;5644
;1;2674;2021;5651
;1;5421;2013;5652
;1;11150;2013;5648
;1;11150;2013;5647
;1;5421;2013;5649
;1;5421;2013;5650
;1;11150;2013;5646
;1;11150;2013;5645
;1;5421;2013;5651
;1;5116;2016;5652
;1;11465;2016;5648
;1;11465;2016;5647
;1;5116;2016;5649
;1;5116;2016;5650
;1;11465;2016;5646
;1;11465;2016;5645
;1;5116;2016;5651
;1;5947;2021;5652
;1;14828;2021;5648
;1;14828;2021;5647
;1;5947;2021;5649
;1;5947;2021;5650
;1;14828;2021;5646
;1;14828;2021;5645
;1;5947;2021;5651
;1;2818;2013;5660
;1;7457;2013;5650
;1;7457;2013;5649
;1;7457;2013;5652
;1;1614;2013;5659
;1;7457;2013;5651
;;;2013;5663
;;;2013;5662
;1;3266;2016;5660
;1;7685;2016;5650
;1;7685;2016;5649
;1;7685;2016;5652
;1;1699;2016;5659
;1;7685;2016;5651
;1;1658;2016;5663
;1;1556;2016;5662
;1;4573;2021;5660
;1;8909;2021;5650
;1;8909;2021;5649
;1;8909;2021;5652
;1;1802;2021;5659
;1;8909;2021;5651
;1;1805;2021;5663
;1;2087;2021;5662
;1;15079;2013;5658
;1;15079;2013;5657
;1;15079;2013;5654
;1;15079;2013;5655
;1;15079;2013;5656
;1;5276;2013;5653
;1;7796;2020;5658
;1;7796;2020;5657
;1;7796;2020;5654
;1;7796;2020;5655
;1;7796;2020;5656
;;;2020;5653
;1;17373;2021;5658
;1;17373;2021;5657
;1;17373;2021;5654
;1;17373;2021;5655
;1;17373;2021;5656
;1;6183;2021;5653
;1;1379;2011;5664
;1;389;2011;5661
;1;2130;2016;5664
;1;463;2016;5661
;1;2399;2020;5664
;1;469;2020;5661
;1;1321;2011;5662
;1;258;2011;5662
;1;414;2016;5662
;1;559;2021;5662
;1;2135;2015;5664
;1;2087;2013;5668
;1;3782;2013;5665
;1;2090;2013;5666
;1;1507;2016;5668
;1;1155;2016;5665
;1;1990;2016;5666
;;;2021;5668
;1;713;2021;5665
;;;2021;5666
;1;5642;2013;5667
;1;5609;2016;5667
;;;2018;5667
;;;2020;5667
;;;2021;5667
;1;1659;2016;5669
;;;2021;5669
;;;2017;5670
;1;1411;2020;5670
;1;1543;2009;5671
;1;10057;2009;7721
;1;966;2009;5676
;1;650;2009;5674
;1;650;2009;5672
;1;7578;2009;5671
;1;650;2009;5673
;1;1101;2009;7720
;1;104;2009;5675
;1;2563;2017;5671
;1;11268;2017;7721
;1;1110;2017;5676
;1;713;2017;5674
;1;713;2017;5672
;1;10747;2017;5671
;1;713;2017;5673
;1;1160;2017;7720
;1;117;2017;5675
;1;203;2009;5677
;;;2015;5677
;1;2475;2017;5677
;1;635;2015;5678
;1;793;2017;5678
;1;667;2015;5685
;1;5699;2015;5681
;1;5699;2015;5679
;1;4826;2015;5683
;1;2110;2015;5682
;1;5699;2015;5680
;1;4826;2015;5684
;1;7108;2017;5684
;1;6426;2017;5681
;1;6426;2017;5679
;1;7108;2017;5683
;1;2629;2017;5682
;1;6426;2017;5680
;1;2396;2015;7723
;1;3375;2015;5688
;1;2396;2015;7722
;1;3637;2015;5686
;1;87;2015;5685
;1;3375;2015;5687
;1;8064;2015;7725
;1;2856;2015;5691
;1;3255;2015;5690
;1;34;2015;5692
;1;3255;2015;5689
;1;8064;2015;7724
;1;4447;2015;7728
;1;441;2015;5693
;1;969;2015;5695
;1;1850;2015;5694
;1;189;2015;5696
;1;1143;2015;5707
;1;266;2015;5699
;1;2085;2015;5701
;1;263;2015;5698
;1;2436;2015;5705
;1;894;2015;5706
;1;3650;2015;5697
;1;1457;2015;5700
;1;1587;2015;5699
;1;5302;2011;7727
;1;1815;2011;5702
;1;5302;2011;7726
;1;1351;2011;5704
;1;4999;2011;5703
;1;4438;2015;7727
;1;1788;2015;5702
;1;4438;2015;7726
;1;1200;2015;5704
;1;4216;2015;5703
;1;227;2011;5708
;1;180;2015;5708
;1;3341;2011;7731
;1;3341;2011;7730
;1;1103;2011;5711
;1;1151;2011;5715
;1;3341;2011;7729
;1;1103;2011;5709
;1;1103;2011;5710
;1;3249;2015;7731
;1;3249;2015;7730
;1;925;2015;5711
;1;1173;2015;5715
;1;3249;2015;7729
;1;925;2015;5709
;1;925;2015;5710
;1;499;2015;7736
;;;2015;5719
;1;1314;2015;5721
;1;4412;2015;5712
;1;5572;2015;5720
;1;6833;2011;7735
;1;1046;2011;5726
;1;4443;2011;5716
;1;4443;2011;5717
;1;1046;2011;5727
;1;6833;2011;7732
;1;4443;2011;5718
;1;6833;2011;7734
;1;169;2011;5724
;1;169;2011;5725
;1;837;2011;5714
;1;1916;2011;5713
;1;6833;2011;7733
;1;6746;2015;7735
;1;971;2015;5726
;1;4320;2015;5716
;1;4320;2015;5717
;1;971;2015;5727
;1;6746;2015;7732
;1;4320;2015;5718
;1;6746;2015;7734
;1;176;2015;5724
;1;176;2015;5725
;1;814;2015;5714
;1;1764;2015;5713
;1;6746;2015;7733
;1;1433;2015;7737
;1;8255;2015;5723
;1;432;2015;5728
;1;544;2015;5730
;1;8255;2015;5722
;1;2347;2015;5729
;1;1161;2015;5735
;1;2157;2015;5734
;1;275;2015;5732
;1;484;2015;5730
;1;5718;2015;5733
;1;425;2015;5731
;;;2021;5735
;;;2021;5734
;;;2021;5732
;;;2021;5730
;;;2021;5733
;;;2021;5731
;1;12093;2015;5737
;1;12093;2015;5736
;1;12252;2021;5737
;1;12252;2021;5736
;1;1374;2015;5743
;1;2004;2015;5742
;1;1860;2015;5738
;1;6759;2015;5741
;1;1860;2015;5739
;1;6759;2015;5740
;;;2021;5743
;;;2021;5742
;;;2021;5738
;;;2021;5741
;;;2021;5739
;;;2021;5740
;1;4500;2015;5747
;1;5357;2015;5745
;1;5357;2015;5746
;1;26;2015;5744
;1;4415;2021;5747
;;;2021;5745
;;;2021;5746
;;;2021;5744
;1;783;2015;5748
;;;2021;5748
;1;1165;2015;5749
;1;1553;2015;5750
;1;2787;2011;5752
;1;2787;2011;5751
;1;2757;2015;5752
;1;2757;2015;5751
;1;3162;2017;5752
;1;3162;2017;5751
;1;2909;2018;5752
;1;2909;2018;5751
;1;3390;2021;5752
;1;3390;2021;5751
;1;5584;2011;5753
;1;5509;2015;5753
;1;6839;2017;5753
;1;6489;2018;5753
;1;6788;2021;5753
;1;824;2011;5754
;1;1014;2015;5754
;1;1524;2017;5754
;1;1396;2018;5754
;1;1549;2021;5754
;1;777;2011;5758
;1;1431;2011;5755
;1;766;2015;5758
;1;1422;2015;5755
;1;808;2017;5758
;1;1458;2017;5755
;1;783;2018;5758
;1;1430;2018;5755
;1;802;2021;5758
;1;1455;2021;5755
;1;4101;2011;5756
;1;5088;2015;5756
;1;6416;2017;5756
;1;6001;2018;5756
;1;6099;2021;5756
;1;2;2015;5757
;1;8106;2015;5765
;1;8106;2015;5764
;1;2420;2015;5759
;1;3008;2011;5768
;1;125;2011;5760
;1;3084;2015;5768
;1;142;2015;5760
;;;2017;5768
;1;162;2017;5760
;;;2018;5768
;1;144;2018;5760
;1;3063;2021;5768
;1;146;2021;5760
;1;10675;2015;5763
;1;10675;2015;5761
;1;10675;2015;5762
;1;1379;2011;5767
;1;1379;2011;5766
;1;1618;2015;5767
;1;1618;2015;5766
;1;3410;2017;5767
;1;3410;2017;5766
;1;2278;2018;5767
;1;2278;2018;5766
;1;5460;2021;5767
;1;5460;2021;5766
;1;1546;2015;5770
;1;2138;2015;5769
;1;1712;2015;7738
;1;4892;2015;5770
;1;2625;2011;5772
;1;2456;2011;5771
;1;2800;2015;5772
;1;3329;2015;5771
;1;3580;2017;5772
;1;4225;2017;5771
;1;3206;2018;5772
;1;3985;2018;5771
;1;4553;2021;5772
;1;4385;2021;5771
;1;2100;2011;5773
;1;2159;2015;5773
;1;2945;2017;5773
;1;2703;2018;5773
;1;3211;2021;5773
;1;10;2011;5776
;1;10;2011;5774
;1;10;2011;5775
;1;698;2011;5776
;1;698;2011;5774
;1;698;2011;5775
;1;9;2015;5776
;1;9;2015;5774
;1;9;2015;5775
;1;1193;2015;5776
;1;1193;2015;5774
;1;1193;2015;5775
;1;52;2017;5776
;1;52;2017;5774
;1;52;2017;5775
;1;1729;2017;5776
;1;1729;2017;5774
;1;1729;2017;5775
;1;30;2018;5776
;1;30;2018;5774
;1;30;2018;5775
;1;1401;2018;5776
;1;1401;2018;5774
;1;1401;2018;5775
;1;51;2021;5776
;1;51;2021;5774
;1;51;2021;5775
;1;1816;2021;5776
;1;1816;2021;5774
;1;1816;2021;5775
;1;1998;2011;7739
;1;642;2011;5779
;1;2784;2011;5778
;1;2784;2011;5777
;1;642;2011;5780
;1;2045;2015;7739
;1;674;2015;5779
;1;2874;2015;5778
;1;2874;2015;5777
;1;674;2015;5780
;1;2235;2017;7739
;1;751;2017;5779
;1;3147;2017;5778
;1;3147;2017;5777
;1;751;2017;5780
;1;2118;2018;7739
;1;669;2018;5779
;1;2782;2018;5778
;1;2782;2018;5777
;1;669;2018;5780
;1;2176;2021;7739
;1;673;2021;5779
;1;2692;2021;5778
;1;2692;2021;5777
;1;673;2021;5780
;1;6805;2015;5781
;1;70;2015;7741
;1;597;2015;5796
;1;438;2015;5787
;1;532;2015;5802
;1;2762;2015;5797
;1;3095;2015;5795
;1;1908;2015;5781
;1;374;2015;5804
;1;532;2015;5803
;1;1747;2015;5784
;1;1747;2015;5783
;1;1747;2015;5782
;1;615;2015;5970
;1;6014;2015;5789
;1;5968;2015;5784
;1;6014;2015;5790
;1;5968;2015;5782
;1;1124;2015;5785
;1;1124;2015;5786
;1;6014;2015;5788
;1;5968;2015;5783
;1;560;2018;5970
;;;2018;5789
;;;2018;5784
;;;2018;5790
;;;2018;5782
;;;2018;5785
;;;2018;5786
;;;2018;5788
;;;2018;5783
;;;2011;5791
;1;3245;2015;5791
;1;2630;2016;7740
;1;2482;2016;5791
;1;6440;2016;5793
;1;6440;2016;5794
;;;2018;7740
;;;2018;5791
;;;2018;5793
;;;2018;5794
;1;3328;2021;7740
;1;3326;2021;5791
;1;11609;2021;5793
;1;11609;2021;5794
;1;1568;2015;5971
;1;799;2015;5792
;1;13659;2015;5806
;1;11950;2015;5801
;1;11950;2015;5800
;1;11950;2015;5798
;1;11950;2015;5799
;1;13659;2015;5805
;;;2018;5801
;;;2018;5800
;;;2018;5798
;;;2018;5799
;1;191;2015;5968
;1;2046;2015;5967
;1;3417;2015;5807
;1;4405;2015;5808
;;;2021;5968
;;;2021;5967
;;;2021;5807
;;;2021;5808
;1;9292;2010;5809
;1;9435;2013;5809
;1;5798;2010;5811
;1;3;2010;5810
;1;4791;2013;5811
;1;1;2013;5810
;1;2575;2010;5813
;1;3154;2010;5812
;1;2676;2013;5813
;1;2256;2013;5812
;;;2020;5813
;;;2020;5812
;1;913;2010;5815
;1;1147;2010;5814
;1;938;2013;5815
;1;1194;2013;5814
;1;3940;2010;5818
;1;3623;2010;5816
;1;1769;2010;5817
;1;5378;2017;5818
;1;3971;2017;5816
;1;3051;2017;5817
;1;4973;2018;5818
;1;3121;2018;5816
;1;2619;2018;5817
;1;3249;2010;5821
;1;3801;2010;5819
;1;3801;2010;5820
;1;2285;2013;5821
;1;1559;2013;5819
;1;1559;2013;5820
;;;2018;5821
;;;2018;5819
;;;2018;5820
;1;2600;2010;5822
;1;2570;2013;5822
;1;2751;2017;5822
;1;2634;2018;5822
;1;4584;2010;5823
;1;4700;2013;5823
;1;437;2010;5824
;1;438;2013;5824
;1;533;2017;5824
;1;512;2018;5824
;1;1867;2010;5835
;1;6066;2010;5832
;1;12951;2010;5830
;1;1867;2010;5834
;1;3035;2010;5825
;1;12951;2010;5828
;1;12951;2010;5827
;1;3035;2010;5826
;1;12951;2010;5829
;1;3175;2010;5831
;1;6066;2010;5833
;;;2013;5835
;;;2013;5832
;;;2013;5830
;;;2013;5834
;;;2013;5825
;;;2013;5828
;;;2013;5827
;;;2013;5826
;;;2013;5829
;;;2013;5831
;;;2013;5833
;1;2653;2017;5835
;1;9169;2017;5832
;1;15552;2017;5830
;1;2653;2017;5834
;1;4546;2017;5825
;1;15552;2017;5828
;1;15552;2017;5827
;1;4546;2017;5826
;1;15552;2017;5829
;1;3444;2017;5831
;1;9169;2017;5833
;1;2408;2018;5835
;1;8011;2018;5832
;1;14028;2018;5830
;1;2408;2018;5834
;1;3458;2018;5825
;1;14028;2018;5828
;1;14028;2018;5827
;1;3458;2018;5826
;1;14028;2018;5829
;1;3332;2018;5831
;1;8011;2018;5833
;1;9924;2010;5836
;1;11039;2013;5836
;1;4315;2018;5836
;1;1261;2010;5837
;1;1267;2013;5837
;1;1559;2010;7742
;1;3991;2010;5841
;1;2319;2010;5838
;1;10540;2010;5842
;1;2319;2010;5839
;1;1173;2010;5843
;1;7488;2010;5839
;1;7488;2010;5838
;1;1871;2017;7742
;1;5557;2017;5841
;1;2745;2017;5838
;1;10808;2017;5842
;1;2745;2017;5839
;1;1328;2017;5843
;1;7976;2017;5839
;1;7976;2017;5838
;1;1628;2018;7742
;1;5079;2018;5841
;1;2409;2018;5838
;1;9924;2018;5842
;1;2409;2018;5839
;1;1291;2018;5843
;1;7293;2018;5839
;1;7293;2018;5838
;1;2780;2010;5840
;1;4034;2017;5840
;1;3805;2018;5840
;1;1606;2010;7743
;1;2915;2010;5845
;1;93;2010;5848
;1;1046;2010;5846
;1;3006;2010;5844
;1;34;2010;5847
;1;1601;2017;7743
;1;3208;2017;5845
;1;139;2017;5848
;1;1229;2017;5846
;1;3395;2017;5844
;1;34;2017;5847
;1;1318;2018;7743
;1;2878;2018;5845
;1;95;2018;5848
;1;1120;2018;5846
;1;3226;2018;5844
;1;34;2018;5847
;1;4204;2010;5853
;1;13224;2010;5850
;1;13224;2010;5849
;1;3580;2017;5853
;1;17244;2017;5850
;1;17244;2017;5849
;1;3242;2018;5853
;1;16155;2018;5850
;1;16155;2018;5849
;1;5554;2010;7745
;1;5554;2010;7744
;1;5915;2010;5852
;1;5915;2010;5851
;1;4072;2017;7745
;1;4072;2017;7744
;1;2804;2017;5852
;1;2804;2017;5851
;1;3792;2018;7745
;1;3792;2018;7744
;1;2507;2018;5852
;1;2507;2018;5851
;1;137;2010;5853
;;;2014;5853
;1;154;2017;5853
;1;138;2018;5853
;;;2020;5853
;1;2859;2010;5856
;1;3137;2010;5854
;1;2859;2010;5855
;;;2013;5856
;;;2013;5854
;;;2013;5855
;;;2014;5856
;;;2014;5854
;;;2014;5855
;1;14430;2017;5856
;1;15081;2017;5854
;1;14430;2017;5855
;1;14103;2018;5856
;1;14971;2018;5854
;1;14103;2018;5855
;1;14410;2021;5856
;1;15128;2021;5854
;1;14410;2021;5855
;;;2014;5865
;;;2014;5857
;1;2846;2016;5865
;1;862;2016;5857
;1;2541;2020;5865
;1;1131;2020;5857
;1;20;2010;5858
;1;93;2014;5858
;1;97;2017;5858
;1;92;2018;5858
;1;94;2021;5858
;1;2236;2010;5859
;1;8965;2014;5859
;1;9432;2017;5859
;1;9152;2018;5859
;;;2020;5859
;1;9630;2021;5859
;1;731;2010;5864
;1;369;2010;5863
;1;1796;2010;5860
;1;712;2010;5862
;1;885;2013;5864
;1;603;2013;5863
;1;2121;2013;5860
;1;698;2013;5862
;1;1023;2018;5864
;1;863;2018;5863
;1;2427;2018;5860
;1;796;2018;5862
;1;1104;2021;5864
;1;906;2021;5863
;1;1457;2021;5860
;1;206;2021;5862
;1;2138;2010;5866
;1;2342;2010;5861
;1;2509;2013;5866
;1;2724;2013;5861
;1;4094;2018;5866
;1;3828;2018;5861
;1;4532;2021;5866
;1;4002;2021;5861
;1;2561;2011;5865
;1;1717;2010;5867
;;;2013;5867
;;;2014;5867
;1;10317;2017;5867
;1;9977;2018;5867
;1;12338;2021;5867
;1;1011;2010;5868
;1;4165;2014;5868
;1;4341;2017;5868
;1;4281;2018;5868
;1;4289;2021;5868
;1;58;2010;5869
;1;208;2014;5869
;;;2017;5869
;;;2018;5869
;1;193;2021;5869
;1;4612;2012;5875
;1;7615;2012;5871
;1;7615;2012;5870
;1;4612;2012;5874
;1;4612;2012;5873
;1;7615;2012;5872
;1;5137;2014;5875
;1;8434;2014;5871
;1;8434;2014;5870
;1;5137;2014;5874
;1;5137;2014;5873
;1;8434;2014;5872
;;;2018;5875
;;;2018;5871
;;;2018;5870
;;;2018;5874
;;;2018;5873
;;;2018;5872
;1;5653;2020;5875
;1;8857;2020;5871
;1;8857;2020;5870
;1;5653;2020;5874
;1;5653;2020;5873
;1;8857;2020;5872
;1;868;2010;5876
;1;3651;2014;5876
;;;2018;5876
;1;3695;2021;5876
;1;22;2010;7747
;1;106;2010;5877
;1;151;2014;7747
;1;620;2014;5877
;1;151;2015;7747
;1;627;2015;5877
;1;172;2018;7747
;1;643;2018;5877
;1;179;2021;7747
;1;686;2021;5877
;1;1387;2010;5890
;1;209;2010;5879
;1;1968;2010;5878
;1;5919;2014;5890
;1;1253;2014;5879
;1;8440;2014;5878
;;;2018;5890
;;;2018;5879
;;;2018;5878
;1;6054;2021;5890
;1;1684;2021;5879
;1;8704;2021;5878
;1;740;2012;5883
;1;1799;2012;5880
;1;798;2014;5883
;1;2739;2014;5880
;1;803;2020;5883
;1;2998;2020;5880
;;;2021;5883
;;;2021;5880
;1;913;2010;5889
;1;1075;2010;5882
;1;913;2010;5887
;1;860;2010;5886
;1;860;2010;5885
;1;860;2010;5884
;1;913;2010;5888
;1;1075;2010;5881
;1;4234;2014;5889
;1;4259;2014;5882
;1;4234;2014;5887
;1;3783;2014;5886
;1;3783;2014;5885
;1;3783;2014;5884
;1;4234;2014;5888
;1;4259;2014;5881
;;;2020;5889
;;;2020;5882
;;;2020;5887
;;;2020;5886
;;;2020;5885
;;;2020;5884
;;;2020;5888
;;;2020;5881
;1;6167;2021;5889
;1;4544;2021;5882
;1;6167;2021;5887
;1;8305;2021;5886
;1;8305;2021;5885
;1;8305;2021;5884
;1;6167;2021;5888
;1;4544;2021;5881
;1;4264;2012;5894
;1;1772;2012;5891
;1;4294;2014;5894
;1;2255;2014;5891
;1;4758;2020;5894
;1;2318;2020;5891
;1;379;2010;5893
;1;379;2010;5892
;1;1565;2014;5893
;1;1565;2014;5892
;;;2018;5893
;;;2018;5892
;1;1693;2021;5893
;1;1693;2021;5892
;1;361;2010;5895
;1;1502;2014;5895
;;;2020;5895
;1;1616;2021;5895
;1;729;2010;5896
;;;2014;5896
;1;2976;2015;5896
;1;3002;2018;5896
;1;3044;2021;5896
;1;4923;2012;7748
;1;5254;2012;5897
;1;5254;2012;5898
;1;5603;2014;7748
;1;5555;2014;5897
;1;5555;2014;5898
;1;5727;2018;7748
;1;2004;2018;5897
;1;2004;2018;5898
;1;5924;2020;7748
;1;5972;2020;5897
;1;5972;2020;5898
;1;2847;2012;5899
;1;3965;2014;5899
;1;4728;2020;5899
;1;1223;2012;7749
;1;530;2012;5901
;1;530;2012;5902
;1;34;2012;5900
;1;1512;2012;5904
;1;1512;2012;5903
;1;2138;2014;7749
;1;778;2014;5901
;1;778;2014;5902
;1;73;2014;5900
;1;1822;2014;5904
;1;1822;2014;5903
;1;3565;2020;7749
;1;851;2020;5901
;1;851;2020;5902
;1;73;2020;5900
;1;1947;2020;5904
;1;1947;2020;5903
;;;2021;7749
;;;2021;5901
;;;2021;5902
;;;2021;5900
;;;2021;5904
;;;2021;5903
;1;992;2012;5906
;1;87;2012;5905
;1;1098;2014;5906
;1;106;2014;5905
;;;2018;5906
;;;2018;5905
;1;1042;2021;5906
;1;74;2021;5905
;1;4292;2012;5907
;1;6499;2014;5907
;;;2020;5907
;1;6228;2021;5907
;1;11790;2012;7755
;1;3379;2012;5910
;1;1611;2012;5909
;1;1611;2012;5908
;1;11790;2012;7754
;1;12211;2014;7755
;1;3857;2014;5910
;1;2213;2014;5909
;1;2213;2014;5908
;1;12211;2014;7754
;1;11703;2020;7755
;1;3142;2020;5910
;1;2556;2020;5909
;1;2556;2020;5908
;1;11703;2020;7754
;;;2021;7755
;;;2021;5910
;;;2021;5909
;;;2021;5908
;;;2021;7754
;1;614;2012;5911
;1;802;2014;5911
;;;2018;5911
;1;1091;2021;5911
;1;393;2010;5920
;1;212;2010;5914
;1;1026;2010;5916
;1;1026;2010;5915
;1;798;2010;5918
;1;1093;2010;5919
;1;468;2010;5913
;1;1026;2010;5917
;1;140;2010;5912
;1;1668;2012;5920
;1;873;2012;5914
;1;3946;2012;5916
;1;3946;2012;5915
;1;2861;2012;5918
;1;3721;2012;5919
;1;1370;2012;5913
;1;3946;2012;5917
;1;527;2012;5912
;1;1863;2014;5920
;1;1039;2014;5914
;1;3946;2014;5916
;1;3946;2014;5915
;1;3463;2014;5918
;1;5032;2014;5919
;1;1622;2014;5913
;1;3946;2014;5917
;1;570;2014;5912
;1;1885;2015;5920
;1;1078;2015;5914
;1;4167;2015;5916
;1;4167;2015;5915
;1;3541;2015;5918
;1;5069;2015;5919
;1;1645;2015;5913
;1;4167;2015;5917
;1;587;2015;5912
;1;1062;2018;5920
;1;1083;2018;5914
;1;4030;2018;5916
;1;4030;2018;5915
;1;3778;2018;5918
;1;5035;2018;5919
;1;1622;2018;5913
;1;4030;2018;5917
;1;587;2018;5912
;1;1153;2021;5920
;1;1110;2021;5914
;1;4101;2021;5916
;1;4101;2021;5915
;1;3807;2021;5918
;1;5457;2021;5919
;1;1456;2021;5913
;1;4101;2021;5917
;1;584;2021;5912
;1;725;2012;5921
;1;889;2014;5921
;;;2020;5921
;1;1136;2021;5921
;1;891;2012;5928
;1;472;2012;5922
;1;2373;2012;5927
;1;4435;2012;5923
;1;2373;2012;5926
;1;1631;2014;5928
;1;491;2014;5922
;1;3184;2014;5927
;1;4639;2014;5923
;1;3184;2014;5926
;1;2171;2021;5928
;1;484;2021;5922
;1;3287;2021;5927
;1;4585;2021;5923
;1;3287;2021;5926
;1;956;2012;5924
;1;1569;2014;5924
;1;1744;2018;5924
;1;1636;2021;5924
;1;1519;2012;5925
;1;1180;2014;5925
;1;666;2018;5925
;1;5959;2012;5927
;1;5959;2012;5926
;1;7577;2014;5927
;1;7577;2014;5926
;;;2018;5927
;;;2018;5926
;1;8099;2021;5927
;1;8099;2021;5926
;1;3117;2010;5932
;1;2806;2010;5930
;1;2988;2010;5929
;1;3117;2010;5931
;;;2014;5932
;;;2014;5930
;;;2014;5929
;;;2014;5931
;;;2015;5932
;;;2015;5930
;;;2015;5929
;;;2015;5931
;1;3359;2018;5932
;1;3376;2018;5930
;1;4540;2018;5929
;1;3359;2018;5931
;1;3345;2021;5932
;1;2829;2021;5930
;1;4544;2021;5929
;1;3345;2021;5931
;;;2012;5932
;;;2012;5931
;1;1690;2010;5933
;1;689;2010;5958
;1;922;2010;5938
;1;273;2010;5934
;1;6803;2010;5942
;1;333;2010;5945
;1;563;2010;5954
;1;1389;2010;5953
;;;2010;5944
;1;2461;2010;5952
;1;139;2010;5943
;1;132;2010;5933
;1;1196;2010;5936
;1;689;2010;5957
;1;1190;2010;5956
;1;2038;2015;5933
;1;798;2015;5958
;1;1116;2015;5938
;1;289;2015;5934
;1;7547;2015;5942
;1;417;2015;5945
;1;670;2015;5954
;1;1662;2015;5953
;1;1;2015;5944
;1;2709;2015;5952
;1;181;2015;5943
;1;275;2015;5933
;1;1514;2015;5936
;1;798;2015;5957
;1;2163;2015;5956
;1;2175;2018;5933
;1;401;2018;5958
;1;1035;2018;5938
;1;247;2018;5934
;1;7946;2018;5942
;1;588;2018;5945
;1;718;2018;5954
;1;1822;2018;5953
;1;25;2018;5944
;1;2811;2018;5952
;1;196;2018;5943
;1;267;2018;5933
;1;1508;2018;5936
;1;401;2018;5957
;1;2512;2018;5956
;1;2233;2021;5933
;;;2021;5958
;;;2021;5938
;1;170;2021;5934
;;;2021;5942
;;;2021;5945
;;;2021;5954
;;;2021;5953
;;;2021;5944
;;;2021;5952
;;;2021;5943
;1;331;2021;5933
;1;1473;2021;5936
;;;2021;5957
;;;2021;5956
;1;788;2010;5935
;;;2014;5935
;;;2015;5935
;1;2537;2018;5935
;1;3270;2021;5935
;1;693;2010;5951
;1;1364;2010;5937
;1;2745;2010;5946
;1;838;2015;5951
;1;543;2015;5937
;1;1717;2015;5946
;1;912;2018;5951
;1;686;2018;5937
;1;1756;2018;5946
;;;2021;5951
;;;2021;5937
;;;2021;5946
;1;1126;2012;5941
;1;84;2012;5939
;1;1342;2014;5941
;1;102;2014;5939
;1;1359;2018;5941
;1;100;2018;5939
;1;2331;2012;5940
;1;3782;2012;5940
;1;3135;2014;5940
;1;5061;2014;5940
;1;3186;2018;5940
;1;5044;2018;5940
;;;2021;5940
;1;2106;2012;5950
;1;64;2012;5947
;1;2106;2012;5949
;1;64;2012;5948
;1;2282;2014;5950
;1;56;2014;5947
;1;2282;2014;5949
;1;56;2014;5948
;;;2018;5950
;;;2018;5947
;;;2018;5949
;;;2018;5948
;;;2021;5950
;;;2021;5947
;;;2021;5949
;;;2021;5948
;1;4578;2012;5955
;1;4953;2014;5955
;;;2018;5955
;;;2021;5955
;1;534;2010;5960
;1;250;2010;5959
;1;608;2018;5960
;1;412;2018;5959
;1;238;2012;5964
;1;302;2012;5963
;1;150;2012;5961
;1;2248;2012;5962
;1;228;2014;5964
;1;319;2014;5963
;1;201;2014;5961
;1;2500;2014;5962
;1;254;2018;5964
;1;339;2018;5963
;1;199;2018;5961
;1;2488;2018;5962
;1;19266;2010;5965
;;;2014;5965
;1;20493;2018;5965
;1;6144;2014;5966
;1;7078;2018;5966
;1;921;2015;5969
;1;3055;2015;5972
;1;1699;2015;5973
;;;2018;5973
;1;2085;2016;5976
;1;7312;2016;5975
;1;4780;2016;5974
;1;2823;2017;5976
;1;8404;2017;5975
;1;5345;2017;5974
;1;2598;2018;5976
;1;7698;2018;5975
;1;4923;2018;5974
;1;3850;2015;5977
;1;5432;2015;5978
;1;6027;2018;5978
;1;601;2015;5979
;1;101;2016;5981
;1;101;2016;5980
;1;312;2017;5981
;1;312;2017;5980
;;;2018;5981
;;;2018;5980
;1;28894;2012;5983
;1;28894;2012;5982
;1;3806;2012;5985
;1;2146;2012;5984
;1;3218;2012;5983
;1;3218;2012;5982
;1;30662;2015;5983
;1;30662;2015;5982
;1;4016;2015;5985
;1;2366;2015;5984
;1;3491;2015;5983
;1;3491;2015;5982
;;;2018;5983
;;;2018;5982
;;;2018;5985
;;;2018;5984
;1;478;2012;5987
;1;2823;2012;5986
;1;2077;2011;5988
;1;2408;2016;5988
;;;2018;5988
;1;1931;2012;7499
;1;1739;2012;5990
;1;1165;2012;5989
;1;2157;2018;7499
;1;1892;2018;5990
;1;1256;2018;5989
;1;1;2012;5991
;1;1247;2011;5992
;1;1151;2016;5992
;;;2018;5992
;;;2011;5993
;;;2016;5993
;;;2017;5993
;;;2018;5993
;1;3105;2012;6005
;1;13360;2012;5997
;1;3820;2012;5994
;1;13360;2012;5995
;1;3105;2012;6004
;1;13360;2012;5996
;1;2490;2012;5998
;1;3950;2012;6000
;1;3950;2012;6001
;1;3950;2012;5999
;;;2018;6005
;;;2018;5997
;1;4489;2018;5994
;;;2018;5995
;;;2018;6004
;;;2018;5996
;;;2018;5998
;;;2018;6000
;;;2018;6001
;;;2018;5999
;1;554;2011;6006
;1;1306;2011;6002
;1;794;2011;6003
;1;631;2016;6006
;1;888;2016;6002
;1;629;2016;6003
