ASTA_ID;post_raster_id;vuosi;5m_sum;sum_total;Canopy _percent
1763;15977;2015;374;578;64.7058823529412
1763;15981;2016;372;577;64.471403812825
1763;15985;2016;492;578;85.121107266436
1763;15989;2021;;;0
1764;15969;2010;5464;7029;77.7350974534073
1764;15974;2013;;;0
1764;15978;2015;2026;8214;24.6652057462868
1764;15982;2016;2005;8022;24.993767140364
1764;15986;2016;2616;7730;33.8421733505822
1764;15990;2021;;;0
1765;15972;2013;;;0
1765;15976;2015;2495;12836;19.4375194764724
1765;15980;2016;2674;12582;21.2525830551582
1765;15984;2016;2998;10893;27.5222620031213
1765;15988;2021;;;0
1766;15971;2013;;;0
1766;15975;2015;2495;12836;19.4375194764724
1766;15979;2016;2674;12582;21.2525830551582
1766;15983;2016;2998;10893;27.5222620031213
1766;15987;2021;;;0
1767;15994;2013;;;0
1767;15998;2015;727;772;94.1709844559585
1767;16002;2016;730;773;94.4372574385511
1767;16006;2021;542;713;76.0168302945302
1768;16008;2009;1453;1557;93.320488118176
1768;16012;2013;;;0
1768;16016;2015;1481;1572;94.2111959287532
1768;16020;2021;1384;1434;96.513249651325
1769;15961;2013;;;0
1769;15963;2015;3265;4012;81.3808574277168
1769;15965;2016;3323;3994;83.1997996995493
1769;15967;2021;3580;4079;87.7666094631037
1770;16027;2010;6312;8492;74.3287800282619
1770;16033;2015;;;0
1770;16039;2016;7330;8495;86.2860506180106
1771;16026;2010;6312;8492;74.3287800282619
1771;16032;2015;;;0
1771;16038;2016;7330;8495;86.2860506180106
1772;16024;2010;8252;8616;95.7753017641597
1772;16030;2015;;;0
1772;16036;2016;8509;8633;98.5636511062203
1773;16028;2010;8252;8616;95.7753017641597
1773;16034;2015;;;0
1773;16040;2016;8509;8633;98.5636511062203
1774;16041;2013;;;0
1774;16042;2015;687;907;75.7442116868798
1774;16043;2016;527;914;57.6586433260394
1774;16044;2021;577;892;64.6860986547085
1775;16009;2009;5345;6520;81.978527607362
1775;16013;2013;;;0
1775;16017;2015;67;6418;1.04393892178249
1775;16021;2021;1063;6500;16.3538461538462
1776;16010;2009;767;869;88.2623705408515
1776;16014;2013;;;0
1776;16018;2015;;845;0
1776;16022;2021;311;868;35.8294930875576
1777;15992;2013;;;0
1777;15996;2015;6685;9475;70.5540897097625
1777;16000;2016;6626;9772;67.8059762586983
1777;16004;2021;6948;10003;69.4591622513246
1778;16007;2009;3802;6627;57.3713595895579
1778;16011;2013;;;0
1778;16015;2015;4192;6628;63.2468316234158
1778;16019;2021;5036;6635;75.9005275056519
1779;16025;2010;944;1091;86.5261228230981
1779;16031;2015;;;0
1779;16037;2016;981;1093;89.7529734675206
1780;16023;2010;5377;5967;90.1122842299313
1780;16029;2015;;;0
1780;16035;2016;4979;5843;85.2130754749273
1780;16054;2010;3817;4359;87.5659554943794
1780;16074;2016;3238;4162;77.799135031235
1781;15993;2013;;;0
1781;15997;2015;2106;2672;78.8173652694611
1781;16001;2016;2142;2661;80.4960541149944
1781;16005;2021;1834;2565;71.5009746588694
1781;16077;2015;8092;9637;83.9680398464252
1781;16085;2016;8132;9624;84.4970906068163
1781;16093;2021;5212;9157;56.9182046521787
1782;15991;2013;;;0
1782;15995;2015;2106;2672;78.8173652694611
1782;15999;2016;2142;2661;80.4960541149944
1782;16003;2021;1834;2565;71.5009746588694
1782;16079;2015;8092;9637;83.9680398464252
1782;16087;2016;8132;9624;84.4970906068163
1782;16095;2021;5212;9157;56.9182046521787
1783;16046;2010;4292;5101;84.1403646343854
1783;16056;2015;;;0
1783;16066;2016;3123;5131;60.8653283960242
1784;16049;2010;4122;5623;73.3060643784457
1784;16059;2015;;;0
1784;16069;2016;5158;5683;90.7619215203238
1785;16078;2015;5474;7759;70.5503286505993
1785;16086;2016;5604;7657;73.187932610683
1785;16094;2021;3068;7629;40.2149691964871
1786;16080;2015;5593;6889;81.1874002032225
1786;16088;2016;5726;6903;82.9494422714762
1786;16096;2021;6132;6950;88.2302158273381
1787;16082;2015;5593;6889;81.1874002032225
1787;16090;2016;5726;6903;82.9494422714762
1787;16098;2021;6132;6950;88.2302158273381
1788;16076;2015;5593;6889;81.1874002032225
1788;16084;2016;5726;6903;82.9494422714762
1788;16092;2021;6132;6950;88.2302158273381
1789;16081;2015;5593;6889;81.1874002032225
1789;16089;2016;5726;6903;82.9494422714762
1789;16097;2021;6132;6950;88.2302158273381
1790;16050;2010;4855;9265;52.4015110631409
1790;16060;2015;;;0
1790;16070;2016;6984;9289;75.1857035202928
1791;16109;2015;776;932;83.2618025751073
1791;16120;2016;894;955;93.6125654450262
1791;16131;2021;908;948;95.7805907172996
1792;16132;2015;1323;1325;99.8490566037736
1792;16133;2016;1325;1325;100
1792;16134;2021;1325;1325;100
1793;16103;2015;8474;12758;66.421069133093
1793;16114;2016;9007;12680;71.0331230283912
1793;16125;2021;10180;12524;81.2839348450974
1794;16100;2015;8474;12758;66.421069133093
1794;16111;2016;9007;12680;71.0331230283912
1794;16122;2021;10180;12524;81.2839348450974
1795;16104;2015;8474;12758;66.421069133093
1795;16115;2016;9007;12680;71.0331230283912
1795;16126;2021;10180;12524;81.2839348450974
1796;16102;2015;5783;7033;82.2266458125978
1796;16113;2016;6049;7013;86.2540995294453
1796;16124;2021;6288;6803;92.4298103777745
1797;16105;2015;5783;7033;82.2266458125978
1797;16116;2016;6049;7013;86.2540995294453
1797;16127;2021;6288;6803;92.4298103777745
1798;16101;2015;5783;7033;82.2266458125978
1798;16112;2016;6049;7013;86.2540995294453
1798;16123;2021;6288;6803;92.4298103777745
1799;16136;2009;1181;1975;59.7974683544304
1799;16138;2015;558;1947;28.6594761171032
1799;16140;2021;877;1931;45.4168824443294
1800;16135;2009;1181;1975;59.7974683544304
1800;16137;2015;558;1947;28.6594761171032
1800;16139;2021;877;1931;45.4168824443294
1801;13305;2009;4398;12610;34.8770816812054
1801;13309;2015;5764;12684;45.443077893409
1801;13313;2021;8879;12768;69.5410401002506
1802;13303;2009;4398;12610;34.8770816812054
1802;13307;2015;5764;12684;45.443077893409
1802;13311;2021;8879;12768;69.5410401002506
1803;16053;2010;780;813;95.9409594095941
1803;16063;2015;;;0
1803;16073;2016;810;812;99.7536945812808
1804;16052;2010;14372;17665;81.3586187376168
1804;16062;2015;;;0
1804;16072;2016;14560;17005;85.6218759188474
1805;16107;2015;259;670;38.6567164179104
1805;16118;2016;255;669;38.1165919282511
1805;16129;2021;430;674;63.7982195845697
1806;16141;2010;5781;6361;90.8819368023896
1806;16142;2016;5158;6322;81.5881050300538
1807;16108;2015;2868;4338;66.1134163208852
1807;16119;2016;3000;4320;69.4444444444444
1807;16130;2021;2792;4274;65.3252222742162
1808;16106;2015;10308;19143;53.8473593480646
1808;16117;2016;10921;18943;57.651903077654
1808;16128;2021;11686;18963;61.625270263144
1809;16099;2015;10308;19143;53.8473593480646
1809;16110;2016;10921;18943;57.651903077654
1809;16121;2021;11686;18963;61.625270263144
1810;16051;2010;4844;6010;80.5990016638935
1810;16061;2015;;;0
1810;16071;2016;5306;5971;88.862837045721
1811;16075;2015;1208;2631;45.9141011022425
1811;16083;2016;1323;2632;50.2659574468085
1811;16091;2021;861;2343;36.7477592829705
1812;16047;2010;3768;3875;97.2387096774194
1812;16057;2015;;;0
1812;16067;2016;2887;3860;74.7927461139896
1813;16048;2010;3768;3875;97.2387096774194
1813;16058;2015;;;0
1813;16068;2016;2887;3860;74.7927461139896
1814;16145;2010;3479;4054;85.816477553034
1814;16152;2015;;;0
1814;16159;2016;3667;4045;90.655129789864
1815;16144;2010;239;1273;18.7745483110762
1815;16151;2015;;;0
1815;16158;2016;611;1353;45.1589061345159
1816;16149;2010;121;764;15.8376963350785
1816;16156;2015;;;0
1816;16163;2016;216;775;27.8709677419355
1817;16147;2010;121;764;15.8376963350785
1817;16154;2015;;;0
1817;16161;2016;216;775;27.8709677419355
1818;16146;2010;231;305;75.7377049180328
1818;16153;2015;;;0
1818;16160;2016;257;305;84.2622950819672
1819;16166;2015;3009;5360;56.1380597014925
1819;16169;2016;3219;5339;60.2921895486046
1819;16172;2021;3838;5401;71.060914645436
1820;16176;2015;852;1044;81.6091954022989
1820;16182;2016;849;1043;81.3998082454458
1820;16188;2021;895;1046;85.5640535372849
1821;16177;2015;1742;2250;77.4222222222222
1821;16183;2016;1679;2238;75.0223413762288
1821;16189;2021;1876;2241;83.7126282909415
1822;16175;2015;4714;6946;67.8663979268644
1822;16181;2016;3154;6809;46.3210456748421
1822;16187;2021;2270;6868;33.0518345952242
1823;16195;2010;3550;5865;60.5285592497869
1823;16200;2016;3620;5860;61.7747440273038
1824;16193;2010;3550;5865;60.5285592497869
1824;16198;2016;3620;5860;61.7747440273038
1825;16194;2010;3342;9236;36.1844954525769
1825;16199;2016;3646;9398;38.7954884017876
1826;16192;2010;3342;9236;36.1844954525769
1826;16197;2016;3646;9398;38.7954884017876
1827;16174;2015;8249;8571;96.2431454906079
1827;16180;2016;7851;8552;91.8030869971936
1827;16186;2021;8082;8618;93.7804595033651
1828;16191;2010;5656;9517;59.4304928023537
1828;16196;2016;6264;9743;64.2923124294365
1829;16165;2015;2486;4436;56.0414788097385
1829;16168;2016;2351;4400;53.4318181818182
1829;16171;2021;2721;4493;60.560872468284
1830;16164;2015;1371;2462;55.6864337936637
1830;16167;2016;1377;2442;56.3882063882064
1830;16170;2021;1369;2399;57.0654439349729
1831;16204;2015;3224;4113;78.3856066131777
1831;16210;2016;3302;4106;80.4188991719435
1831;16216;2021;3375;4027;83.8092873106531
1832;16219;2010;585;1164;50.2577319587629
1832;16220;2016;871;1112;78.3273381294964
1833;16202;2015;726;996;72.8915662650602
1833;16208;2016;767;995;77.0854271356784
1833;16214;2021;945;999;94.5945945945946
1834;16178;2015;23;388;5.92783505154639
1834;16184;2016;21;385;5.45454545454545
1834;16190;2021;177;393;45.0381679389313
1835;16206;2015;10866;18412;59.0158592222464
1835;16212;2016;11619;18525;62.7206477732794
1835;16218;2021;13100;18595;70.4490454423232
1836;16205;2015;10866;18412;59.0158592222464
1836;16211;2016;11619;18525;62.7206477732794
1836;16217;2021;13100;18595;70.4490454423232
1837;16221;2010;404;535;75.5140186915888
1837;16222;2015;469;549;85.4280510018215
1837;16223;2016;531;550;96.5454545454545
1837;16224;2016;539;550;98
1837;16225;2021;;;0
1838;16173;2015;1169;1286;90.9020217729393
1838;16179;2016;1197;1290;92.7906976744186
1838;16185;2021;1279;1291;99.0704879938033
1839;16203;2015;4821;7308;65.9688013136289
1839;16209;2016;4897;7300;67.0821917808219
1839;16215;2021;5499;7269;75.6500206355757
1840;16201;2015;4821;7308;65.9688013136289
1840;16207;2016;4897;7300;67.0821917808219
1840;16213;2021;5499;7269;75.6500206355757
1841;16231;2015;8731;14696;59.4107240065324
1841;16239;2016;9317;14976;62.2128739316239
1841;16247;2017;;;0
1841;16255;2021;9303;14960;62.1858288770053
1842;16230;2015;10773;11836;91.0189253126056
1842;16238;2016;9465;11831;80.001690474178
1842;16246;2017;;;0
1842;16254;2021;10153;11698;86.7926141220721
1843;16227;2015;10773;11836;91.0189253126056
1843;16235;2016;9465;11831;80.001690474178
1843;16243;2017;;;0
1843;16251;2021;10153;11698;86.7926141220721
1844;16233;2015;10773;11836;91.0189253126056
1844;16241;2016;9465;11831;80.001690474178
1844;16249;2017;;;0
1844;16257;2021;10153;11698;86.7926141220721
1845;16229;2015;10773;11836;91.0189253126056
1845;16237;2016;9465;11831;80.001690474178
1845;16245;2017;;;0
1845;16253;2021;10153;11698;86.7926141220721
1846;16228;2015;4688;5507;85.1280188850554
1846;16236;2016;3655;5500;66.4545454545455
1846;16244;2017;;;0
1846;16252;2021;2502;5163;48.4601975595584
1847;16232;2015;4688;5507;85.1280188850554
1847;16240;2016;3655;5500;66.4545454545455
1847;16248;2017;;;0
1847;16256;2021;2502;5163;48.4601975595584
1848;16226;2015;4688;5507;85.1280188850554
1848;16234;2016;3655;5500;66.4545454545455
1848;16242;2017;;;0
1848;16250;2021;2502;5163;48.4601975595584
1849;16258;2015;1300;2783;46.7121810995329
1849;16259;2016;1409;2708;52.0310192023634
1849;16260;2017;;;0
1849;16261;2021;1802;2766;65.1482284887925
1850;16266;2015;2119;3931;53.904858814551
1850;16268;2015;8554;13149;65.0543767586889
1850;16273;2016;2261;3892;58.0935251798561
1850;16278;2016;2548;3814;66.8065023597273
1850;16280;2016;9678;13000;74.4461538461538
1850;16285;2017;;;0
1850;16292;2021;;;0
1851;16264;2015;2119;3931;53.904858814551
1851;16267;2015;8554;13149;65.0543767586889
1851;16271;2016;2261;3892;58.0935251798561
1851;16276;2016;2548;3814;66.8065023597273
1851;16279;2016;9678;13000;74.4461538461538
1851;16283;2017;;;0
1851;16290;2021;;;0
1852;16265;2015;12512;13596;92.0270667843483
1852;16272;2016;12834;13689;93.7541091387245
1852;16277;2016;943;963;97.9231568016615
1852;16284;2017;;;0
1852;16291;2021;;;0
1853;16263;2015;12512;13596;92.0270667843483
1853;16270;2016;12834;13689;93.7541091387245
1853;16275;2016;943;963;97.9231568016615
1853;16282;2017;;;0
1853;16289;2021;;;0
1854;16295;2015;10951;13331;82.1468757032481
1854;16296;2016;11291;13345;84.608467590858
1854;16297;2017;11443;13328;85.8568427370948
1854;16298;2021;;;0
1855;16300;2015;5898;6159;95.7622990745251
1855;16302;2016;5951;6164;96.5444516547696
1855;16304;2017;5983;6159;97.1423932456568
1855;16306;2021;;;0
1856;16299;2015;5898;6159;95.7622990745251
1856;16301;2016;5951;6164;96.5444516547696
1856;16303;2017;5983;6159;97.1423932456568
1856;16305;2021;;;0
1857;16308;2015;2393;2955;80.9813874788494
1857;16313;2016;2418;2949;81.9938962360122
1857;16315;2017;2485;2961;83.9243498817967
1858;16310;2015;4843;5466;88.6022685693377
1858;16312;2016;2491;5418;45.9763750461425
1858;16317;2017;2113;5369;39.3555596945427
1859;16319;2015;;;0
1859;16320;2017;3083;4258;72.4048849224988
1860;16309;2015;;;0
1860;16316;2017;2939;3612;81.3676633444075
1861;16321;2009;;420;0
1861;16322;2014;;;0
1861;16323;2018;305;457;66.7396061269147
1861;16324;2021;439;457;96.0612691466083
1862;11675;2008;350;940;37.2340425531915
1862;11680;2010;470;984;47.7642276422764
1862;11685;2015;;;0
1862;11690;2020;714;937;76.2006403415155
1863;16329;2008;379;438;86.5296803652968
1863;16336;2010;415;444;93.4684684684685
1863;16343;2020;412;443;93.0022573363431
1864;16331;2008;379;438;86.5296803652968
1864;16338;2010;415;444;93.4684684684685
1864;16345;2020;412;443;93.0022573363431
1865;16328;2008;379;438;86.5296803652968
1865;16335;2010;415;444;93.4684684684685
1865;16342;2020;412;443;93.0022573363431
1866;16327;2008;307;340;90.2941176470588
1866;16334;2010;345;345;100
1866;16341;2020;341;345;98.8405797101449
1867;16330;2008;307;340;90.2941176470588
1867;16337;2010;345;345;100
1867;16344;2020;341;345;98.8405797101449
1868;16326;2008;2405;3266;73.6374770361298
1868;16333;2010;2821;3339;84.4863731656185
1868;16340;2020;3184;3319;95.932509792106
1869;11673;2008;945;1589;59.4713656387665
1869;11678;2010;1070;1732;61.7782909930716
1869;11683;2015;;;0
1869;11688;2020;1498;1675;89.4328358208955
1870;16347;2008;5276;6920;76.242774566474
1870;16350;2012;5412;7112;76.0967379077615
1870;16354;2015;;;0
1871;16358;2008;11900;15007;79.2963283800893
1871;16361;2010;12846;15367;83.5947159497625
1871;16364;2020;13463;15228;88.4095087995797
1872;16357;2008;11900;15007;79.2963283800893
1872;16360;2010;12846;15367;83.5947159497625
1872;16363;2020;13463;15228;88.4095087995797
1873;16325;2008;286;372;76.8817204301075
1873;16332;2010;276;374;73.7967914438503
1873;16339;2020;373;381;97.9002624671916
1873;16356;2008;227;615;36.9105691056911
1873;16359;2010;272;641;42.4336973478939
1873;16362;2020;628;661;95.0075642965204
1874;13927;2008;2270;15503;14.642327291492
1874;13930;2010;3020;16576;18.219111969112
1874;13933;2015;;;0
1874;13936;2020;6899;16579;41.612883768623
1875;16349;2012;2386;3253;73.347679065478
1875;16353;2015;;;0
1876;16366;2008;390;415;93.9759036144578
1876;16368;2010;;;0
1876;16370;2012;388;412;94.1747572815534
1876;16372;2020;;;0
1877;16365;2008;1027;1096;93.7043795620438
1877;16367;2010;;;0
1877;16369;2012;1081;1110;97.3873873873874
1877;16371;2020;;;0
1878;16373;2012;1171;3658;32.0120284308365
1878;16374;2015;963;3718;25.9010220548682
1879;16346;2008;;;0
1879;16351;2012;711;1114;63.8240574506284
1879;16355;2015;;;0
1879;16376;2012;;2;0
1880;16378;2008;347;476;72.8991596638655
1880;16381;2010;;;0
1880;16384;2015;413;491;84.1140529531568
1880;16387;2020;410;467;87.7944325481799
1881;16379;2008;2440;3098;78.760490639122
1881;16382;2010;;;0
1881;16385;2015;2849;3184;89.4786432160804
1881;16388;2020;2838;3134;90.5552010210593
1882;16377;2008;2440;3098;78.760490639122
1882;16380;2010;;;0
1882;16383;2015;2849;3184;89.4786432160804
1882;16386;2020;2838;3134;90.5552010210593
1883;16389;2008;2830;3939;71.8456461030718
1883;16390;2010;2607;4019;64.8668823090321
1883;16391;2015;;;0
1883;16392;2020;3240;3931;82.4217756296108
1884;16394;2012;4887;6560;74.4969512195122
1885;16399;2012;1471;2125;69.2235294117647
1886;16395;2012;4369;15979;27.3421365542274
1887;16396;2012;4369;15979;27.3421365542274
1888;16397;2012;4369;15979;27.3421365542274
1889;16398;2012;4369;15979;27.3421365542274
1890;16400;2012;2704;4406;61.3708579210168
1891;13947;2008;902;2234;40.3760071620412
1891;13949;2010;;;0
1891;13951;2015;1339;2458;54.4751830756713
1891;13953;2020;1558;2143;72.7018198786748
1891;16401;2012;368;2022;18.1998021760633
1892;16375;2012;2419;2811;86.0547847741017
1893;16405;2008;6838;7930;86.2295081967213
1893;16410;2012;6018;7883;76.341494354941
1894;16403;2008;6838;7930;86.2295081967213
1894;16408;2012;6018;7883;76.341494354941
1895;16412;2008;881;956;92.1548117154812
1895;16413;2012;942;972;96.9135802469136
1896;16415;2010;1919;2088;91.9061302681992
1896;16421;2012;438;2076;21.0982658959538
1896;16427;2017;;;0
1896;16433;2020;1169;1959;59.673302705462
1897;16417;2010;6177;10010;61.7082917082917
1897;16423;2012;3689;9505;38.8111520252499
1897;16429;2017;;;0
1897;16435;2020;6599;9137;72.2228302506293
1898;16419;2010;3241;14342;22.5979640217543
1898;16425;2012;2351;14067;16.7128741025094
1898;16431;2017;;;0
1898;16437;2020;5734;14328;40.0195421552205
1899;16416;2010;3241;14342;22.5979640217543
1899;16422;2012;2351;14067;16.7128741025094
1899;16428;2017;;;0
1899;16434;2020;5734;14328;40.0195421552205
1900;16418;2010;3241;14342;22.5979640217543
1900;16424;2012;2351;14067;16.7128741025094
1900;16430;2017;;;0
1900;16436;2020;5734;14328;40.0195421552205
1901;16414;2010;3241;14342;22.5979640217543
1901;16420;2012;2351;14067;16.7128741025094
1901;16426;2017;;;0
1901;16432;2020;5734;14328;40.0195421552205
1902;13961;2010;;;0
1902;13970;2012;832;2724;30.5433186490455
1902;13979;2015;1987;2817;70.5360312389066
1902;13988;2017;;;0
1902;13997;2020;2704;2815;96.056838365897
